[0,0]
[0,0]
[0,0]
[-1.68361e-27,-1.04665e-27]
[-1.27034e-27,-9.33954e-28]
[-1.15735e-27,3.16584e-28]
[-4.43004e-27,-7.57847e-29]
[-6.89523e-27,-5.15508e-27]
[-3.77802e-27,-5.48532e-27]
[-5.25692e-27,-8.59955e-27]
[-4.32088e-27,-1.43322e-26]
[-1.02993e-26,-1.80766e-26]
[-1.45798e-26,-1.8135e-26]
[-1.63783e-26,-1.74987e-26]
[-1.44349e-26,-1.59725e-26]
[-1.47282e-26,-1.60476e-26]
[-1.39857e-26,-1.30451e-26]
[-6.70117e-27,-1.25517e-26]
[-2.99655e-27,-1.33026e-26]
[-7.61502e-27,-1.11048e-26]
[-5.03814e-27,-6.01775e-27]
[-3.1126e-27,-6.13755e-27]
[-4.85425e-27,-7.68873e-27]
[-4.84421e-27,-5.35052e-27]
[-5.77565e-27,-7.14648e-27]
[-1.28411e-26,-9.20258e-27]
[-1.29809e-26,-7.75736e-27]
[-1.36116e-26,-1.26745e-26]
[-6.69712e-27,-1.5077e-26]
[-7.97239e-27,-1.40622e-26]
[-7.51795e-27,-1.28826e-26]
[-7.72956e-27,-1.47275e-26]
[-1.06109e-26,-1.65515e-26]
[-9.16939e-27,-1.84896e-26]
[-1.02078e-26,-2.23732e-26]
[-7.99803e-27,-2.27699e-26]
[-9.01736e-27,-2.1924e-26]
[-4.42843e-27,-1.56969e-26]
[-2.63858e-27,-1.45148e-26]
[-2.92761e-27,-1.22394e-26]
[-2.45984e-27,-1.1687e-26]
[1.99085e-27,-1.16571e-26]
[1.77727e-27,-8.86307e-27]
[3.31619e-27,-1.22815e-26]
[8.04834e-28,-7.97866e-27]
[-6.19884e-28,-1.02856e-26]
[2.91864e-27,-1.06963e-26]
[5.56338e-27,-9.10647e-27]
[3.06194e-27,-1.08801e-26]
[-2.98194e-27,-6.82061e-27]
[-3.75635e-27,-6.04452e-27]
[1.13258e-27,-2.20378e-27]
[4.47859e-27,-2.64241e-27]
[1.21465e-27,-5.69266e-27]
[4.35266e-27,-4.80456e-27]
[4.8212e-27,-5.46363e-27]
[1.84389e-27,-5.03635e-28]
[1.68505e-28,6.60194e-28]
[-4.71544e-28,-1.58441e-27]
[-3.50742e-27,2.31141e-27]
[-5.24924e-28,5.0683e-27]
[1.68492e-27,1.20446e-27]
[-3.72748e-28,-2.27492e-27]
[-3.04756e-27,-9.4684e-28]
[-2.06523e-27,-1.15452e-27]
[-3.9571e-28,3.21066e-27]
[1.35388e-27,2.72885e-27]
[3.612e-28,5.52338e-27]
[1.8752e-27,1.10854e-27]
[-1.62731e-27,-5.72114e-28]
[3.68302e-27,-3.59253e-27]
