247.5,2978
248,2983
248.5,2989
249,2997
249.5,3009
250,3014
250.5,3018
251,3022
251.5,3029
252,3036
252.5,3043
253,3046
253.5,3052
254,3057
254.5,3062
255,3069
255.5,3073
256,3079
256.5,3083
257,3089
257.5,3097
258,3103
258.5,3111
259,3114
259.5,3118
260,3122
260.5,3128
261,3134
261.5,3136
262,3138
262.5,3144
263,3151
263.5,3162
264,3168
264.5,3174
265,3178
265.5,3184
266,3193
266.5,3199
267,3205
267.5,3217
268,3222
268.5,3230
269,3231
269.5,3235
270,3240
270.5,3249
271,3255
271.5,3263
272,3266
272.5,3268
273,3273
273.5,3274
274,3281
274.5,3284
275,3287
275.5,3295
276,3301
276.5,3308
277,3315
277.5,3321
278,3326
278.5,3331
279,3336
279.5,3342
280,3345
280.5,3353
281,3357
281.5,3365
282,3370
282.5,3379
283,3388
283.5,3392
284,3396
284.5,3398
285,3405
285.5,3412
286,3423
286.5,3426
287,3430
287.5,3436
288,3444
288.5,3444
289,3451
289.5,3455
290,3463
290.5,3469
291,3475
291.5,3481
292,3489
292.5,3494
293,3501
293.5,3505
294,3512
294.5,3518
295,3523
295.5,3530
296,3534
296.5,3539
297,3541
297.5,3546
298,3552
298.5,3557
299,3572
299.5,3576
300,3581
300.5,3588
301,3595
301.5,3598
302,3604
302.5,3610
303,3614
303.5,3618
304,3623
304.5,3628
305,3631
305.5,3640
306,3647
306.5,3655
307,3658
307.5,3666
308,3676
308.5,3682
309,3687
309.5,3693
310,3699
310.5,3703
311,3706
311.5,3712
312,3721
312.5,3727
313,3732
313.5,3737
314,3742
314.5,3752
315,3757
315.5,3767
316,3771
316.5,3777
317,3786
317.5,3793
318,3795
318.5,3802
319,3807
319.5,3814
320,3819
320.5,3829
321,3836
321.5,3843
322,3846
322.5,3847
323,3854
323.5,3859
324,3866
324.5,3871
325,3875
325.5,3882
326,3888
326.5,3891
327,3898
327.5,3900
328,3906
328.5,3911
329,3921
329.5,3929
330,3936
330.5,3945
331,3954
331.5,3956
332,3964
332.5,3973
333,3978
333.5,3982
334,3991
334.5,3997
335,4003
335.5,4009
336,4015
336.5,4023
337,4031
337.5,4041
338,4048
338.5,4054
339,4062
339.5,4067
340,4078
340.5,4084
341,4090
341.5,4093
342,4097
342.5,4100
343,4102
343.5,4108
344,4113
344.5,4121
345,4123
345.5,4133
346,4137
346.5,4140
347,4143
347.5,4148
348,4155
348.5,4165
349,4170
349.5,4174
350,4177
350.5,4182
351,4190
351.5,4194
352,4197
352.5,4204
353,4214
353.5,4221
354,4224
354.5,4230
355,4236
355.5,4241
356,4246
356.5,4248
357,4257
357.5,4263
358,4272
358.5,4276
359,4285
359.5,4290
360,4296
360.5,4302
361,4306
361.5,4312
362,4314
362.5,4320
363,4323
363.5,4326
364,4332
364.5,4342
365,4344
365.5,4351
366,4355
366.5,4361
367,4368
367.5,4378
368,4382
368.5,4385
369,4391
369.5,4395
370,4401
370.5,4407
371,4413
371.5,4416
372,4422
372.5,4425
373,4433
373.5,4437
374,4443
374.5,4450
375,4462
375.5,4465
376,4468
376.5,4478
377,4481
377.5,4486
378,4490
378.5,4497
379,4505
379.5,4510
380,4514
380.5,4520
381,4533
381.5,4538
382,4545
382.5,4549
383,4553
383.5,4560
384,4569
384.5,4574
385,4576
385.5,4582
386,4585
386.5,4590
387,4599
387.5,4604
388,4608
388.5,4614
389,4620
389.5,4624
390,4632
390.5,4637
391,4644
391.5,4653
392,4659
392.5,4665
393,4673
393.5,4674
394,4680
394.5,4685
395,4689
395.5,4691
396,4697
396.5,4707
397,4713
397.5,4722
398,4729
398.5,4730
399,4733
399.5,4742
400,4746
400.5,4753
401,4756
401.5,4767
402,4774
402.5,4780
403,4784
403.5,4790
404,4797
404.5,4803
405,4809
405.5,4812
406,4818
406.5,4826
407,4831
407.5,4840
408,4847
408.5,4851
409,4855
409.5,4858
410,4866
410.5,4870
411,4876
411.5,4884
412,4889
412.5,4895
413,4899
413.5,4906
414,4916
414.5,4926
415,4933
415.5,4940
416,4943
416.5,4950
417,4959
417.5,4963
418,4972
418.5,4973
419,4979
419.5,4987
420,4994
420.5,4998
421,5000
421.5,5005
422,5010
422.5,5019
423,5025
423.5,5033
424,5035
424.5,5038
425,5046
425.5,5048
426,5053
426.5,5059
427,5066
427.5,5071
428,5078
428.5,5082
429,5086
429.5,5091
430,5098
430.5,5107
431,5111
431.5,5118
432,5122
432.5,5126
433,5129
433.5,5134
434,5144
434.5,5154
435,5159
435.5,5163
436,5167
436.5,5174
437,5181
437.5,5189
438,5197
438.5,5206
439,5208
439.5,5212
440,5216
440.5,5223
441,5231
441.5,5238
442,5244
442.5,5250
443,5252
443.5,5257
444,5262
444.5,5269
445,5271
445.5,5275
446,5285
446.5,5291
447,5296
447.5,5304
448,5311
448.5,5322
449,5332
449.5,5337
450,5340
450.5,5349
451,5352
451.5,5358
452,5364
452.5,5367
453,5372
453.5,5377
454,5386
454.5,5392
455,5398
455.5,5408
456,5414
456.5,5418
457,5424
457.5,5433
458,5439
458.5,5443
459,5452
459.5,5458
460,5465
460.5,5467
461,5471
461.5,5477
462,5482
462.5,5487
463,5489
463.5,5496
464,5499
464.5,5504
465,5506
465.5,5514
466,5519
466.5,5530
467,5537
467.5,5542
468,5552
468.5,5557
469,5568
469.5,5570
470,5574
470.5,5579
471,5585
471.5,5593
472,5595
472.5,5601
473,5610
473.5,5618
474,5624
474.5,5630
475,5635
475.5,5639
476,5645
476.5,5648
477,5651
477.5,5657
478,5664
478.5,5669
479,5674
479.5,5679
480,5689
480.5,5697
481,5703
481.5,5706
482,5710
482.5,5719
483,5724
483.5,5730
484,5736
484.5,5743
485,5747
485.5,5749
486,5757
486.5,5764
487,5766
487.5,5770
488,5777
488.5,5779
489,5784
489.5,5789
490,5795
490.5,5802
491,5809
491.5,5811
492,5816
492.5,5820
493,5828
493.5,5834
494,5841
494.5,5845
495,5847
495.5,5854
496,5856
496.5,5862
497,5864
497.5,5872
498,5877
498.5,5884
499,5890
499.5,5897
500,5903
500.5,5907
501,5911
501.5,5914
502,5922
502.5,5925
503,5932
503.5,5937
504,5942
504.5,5947
505,5958
505.5,5964
506,5968
506.5,5973
507,5978
507.5,5984
508,5995
508.5,6002
509,6004
509.5,6006
510,6014
510.5,6022
511,6025
511.5,6032
512,6035
512.5,6042
513,6047
513.5,6050
514,6054
514.5,6064
515,6071
515.5,6075
516,6083
516.5,6090
517,6097
517.5,6105
518,6111
518.5,6113
519,6116
519.5,6120
520,6127
520.5,6129
521,6134
521.5,6142
522,6149
522.5,6157
523,6166
523.5,6172
524,6181
524.5,6187
525,6196
525.5,6198
526,6206
526.5,6207
527,6210
527.5,6217
528,6224
528.5,6226
529,6229
529.5,6236
530,6243
530.5,6245
531,6251
531.5,6255
532,6259
532.5,6268
533,6273
533.5,6280
534,6283
534.5,6293
535,6301
535.5,6307
536,6308
536.5,6315
537,6322
537.5,6325
538,6331
538.5,6339
539,6348
539.5,6353
540,6360
540.5,6365
541,6376
541.5,6380
542,6390
542.5,6394
543,6397
543.5,6401
544,6408
544.5,6413
545,6418
545.5,6424
546,6427
546.5,6433
547,6439
547.5,6445
548,6452
548.5,6460
549,6466
549.5,6469
550,6476
550.5,6481
551,6487
551.5,6488
552,6493
552.5,6500
553,6506
553.5,6512
554,6519
554.5,6523
555,6528
555.5,6536
556,6541
556.5,6542
557,6547
557.5,6558
558,6566
558.5,6570
559,6577
559.5,6582
560,6590
560.5,6594
561,6597
561.5,6603
562,6607
562.5,6615
563,6616
563.5,6620
564,6624
564.5,6629
565,6630
565.5,6635
566,6639
566.5,6647
567,6658
567.5,6663
568,6665
568.5,6672
569,6678
569.5,6684
570,6690
570.5,6700
571,6704
571.5,6710
572,6718
572.5,6725
573,6733
573.5,6735
574,6741
574.5,6746
575,6753
575.5,6755
576,6763
576.5,6768
577,6772
577.5,6780
578,6791
578.5,6797
579,6803
579.5,6810
580,6813
580.5,6816
581,6819
581.5,6824
582,6830
582.5,6844
583,6847
583.5,6851
584,6856
584.5,6860
585,6864
585.5,6872
586,6881
586.5,6883
587,6888
587.5,6899
588,6901
588.5,6907
589,6914
589.5,6921
590,6928
590.5,6934
591,6938
591.5,6947
592,6953
592.5,6956
593,6957
593.5,6962
594,6969
594.5,6972
595,6977
595.5,6982
596,6990
596.5,6997
597,7004
597.5,7010
598,7014
598.5,7017
599,7022
599.5,7031
600,7043
600.5,7048
601,7055
601.5,7062
602,7066
602.5,7070
603,7078
603.5,7083
604,7087
604.5,7095
605,7101
605.5,7111
606,7113
606.5,7117
607,7123
607.5,7131
608,7137
608.5,7145
609,7156
609.5,7159
610,7162
610.5,7168
611,7169
611.5,7172
612,7179
612.5,7184
613,7193
613.5,7196
614,7205
614.5,7210
615,7215
615.5,7219
616,7226
616.5,7239
617,7246
617.5,7252
618,7262
618.5,7264
619,7267
619.5,7268
620,7274
620.5,7278
621,7282
621.5,7289
622,7294
622.5,7298
623,7301
623.5,7310
624,7315
624.5,7319
625,7326
625.5,7332
626,7344
626.5,7348
627,7354
627.5,7358
628,7362
628.5,7367
629,7375
629.5,7381
630,7387
630.5,7394
631,7398
631.5,7404
632,7413
632.5,7418
633,7424
633.5,7431
634,7437
634.5,7442
635,7448
635.5,7453
636,7456
636.5,7465
637,7469
637.5,7472
638,7481
638.5,7490
639,7494
639.5,7503
640,7504
640.5,7510
641,7515
641.5,7520
642,7525
642.5,7533
643,7539
643.5,7544
644,7553
644.5,7557
645,7565
645.5,7568
646,7575
646.5,7581
647,7587
647.5,7592
648,7598
648.5,7604
649,7607
649.5,7613
650,7618
650.5,7620
651,7626
651.5,7636
652,7642
652.5,7647
653,7652
653.5,7661
654,7667
654.5,7677
655,7681
655.5,7689
656,7697
656.5,7701
657,7708
657.5,7711
658,7719
658.5,7721
659,7725
659.5,7732
660,7738
660.5,7743
661,7751
661.5,7759
662,7763
662.5,7768
663,7773
663.5,7782
664,7789
664.5,7797
665,7802
665.5,7808
666,7816
666.5,7825
667,7829
667.5,7836
668,7840
668.5,7846
669,7854
669.5,7856
670,7865
670.5,7867
671,7875
671.5,7879
672,7883
672.5,7889
673,7894
673.5,7898
674,7905
674.5,7911
675,7916
675.5,7925
676,7933
676.5,7937
677,7946
677.5,7954
678,7961
678.5,7963
679,7966
679.5,7974
680,7982
680.5,7987
681,7993
681.5,8003
682,8009
682.5,8012
683,8017
683.5,8025
684,8032
684.5,8036
685,8041
685.5,8047
686,8052
686.5,8056
687,8060
687.5,8068
688,8073
688.5,8079
689,8085
689.5,8094
690,8099
690.5,8106
691,8109
691.5,8114
692,8126
692.5,8131
693,8134
693.5,8141
694,8144
