pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
2.69616e-23,36214.9,36517.6,5.80359e-20,-1.23579e-19,8.4e-17
2.62847e-23,36214.9,35600.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66365e-23,36214.9,36077.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66382e-23,36214.9,36079.6,5.80359e-20,-1.23579e-19,8.4e-17
2.67653e-23,36214.9,36251.8,5.80359e-20,-1.23579e-19,8.4e-17
2.64106e-23,36214.9,35771.3,5.80359e-20,-1.23579e-19,8.4e-17
2.67183e-23,36214.9,36188.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65213e-23,36214.9,35921.3,5.80359e-20,-1.23579e-19,8.4e-17
2.61955e-23,36214.9,35480,5.80359e-20,-1.23579e-19,8.4e-17
2.59822e-23,36214.9,35191.1,5.80359e-20,-1.23579e-19,8.4e-17
2.55346e-23,36214.9,34584.9,5.80359e-20,-1.23579e-19,8.4e-17
2.53592e-23,36214.9,34347.4,5.80359e-20,-1.23579e-19,8.4e-17
2.52171e-23,36214.9,34154.9,5.80359e-20,-1.23579e-19,8.4e-17
2.55039e-23,36214.9,34543.3,5.80359e-20,-1.23579e-19,8.4e-17
2.55511e-23,36214.9,34607.3,5.80359e-20,-1.23579e-19,8.4e-17
2.52245e-23,36214.9,34164.9,5.80359e-20,-1.23579e-19,8.4e-17
2.51703e-23,36214.9,34091.5,5.80359e-20,-1.23579e-19,8.4e-17
2.53397e-23,36214.9,34321,5.80359e-20,-1.23579e-19,8.4e-17
2.55019e-23,36214.9,34540.6,5.80359e-20,-1.23579e-19,8.4e-17
2.62076e-23,36214.9,35496.4,5.80359e-20,-1.23579e-19,8.4e-17
2.59081e-23,36214.9,35090.7,5.80359e-20,-1.23579e-19,8.4e-17
2.58243e-23,36214.9,34977.3,5.80359e-20,-1.23579e-19,8.4e-17
2.58738e-23,36214.9,35044.3,5.80359e-20,-1.23579e-19,8.4e-17
2.59514e-23,36214.9,35149.5,5.80359e-20,-1.23579e-19,8.4e-17
2.62571e-23,36214.9,35563.4,5.80359e-20,-1.23579e-19,8.4e-17
2.6339e-23,36214.9,35674.4,5.80359e-20,-1.23579e-19,8.4e-17
2.68694e-23,36214.9,36392.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67461e-23,36214.9,36225.7,5.80359e-20,-1.23579e-19,8.4e-17
2.6659e-23,36214.9,36107.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66934e-23,36214.9,36154.5,5.80359e-20,-1.23579e-19,8.4e-17
2.65823e-23,36214.9,36003.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66191e-23,36214.9,36053.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67993e-23,36214.9,36297.8,5.80359e-20,-1.23579e-19,8.4e-17
2.69124e-23,36214.9,36451,5.80359e-20,-1.23579e-19,8.4e-17
2.67191e-23,36214.9,36189.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66638e-23,36214.9,36114.2,5.80359e-20,-1.23579e-19,8.4e-17
2.68761e-23,36214.9,36401.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65977e-23,36214.9,36024.8,5.80359e-20,-1.23579e-19,8.4e-17
2.6405e-23,36214.9,35763.8,5.80359e-20,-1.23579e-19,8.4e-17
2.63603e-23,36214.9,35703.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65365e-23,36214.9,35941.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65112e-23,36214.9,35907.6,5.80359e-20,-1.23579e-19,8.4e-17
2.65713e-23,36214.9,35989,5.80359e-20,-1.23579e-19,8.4e-17
2.65367e-23,36214.9,35942.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66766e-23,36214.9,36131.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67504e-23,36214.9,36231.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66574e-23,36214.9,36105.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66696e-23,36214.9,36122.1,5.80359e-20,-1.23579e-19,8.4e-17
2.64435e-23,36214.9,35815.9,5.80359e-20,-1.23579e-19,8.4e-17
2.63959e-23,36214.9,35751.4,5.80359e-20,-1.23579e-19,8.4e-17
2.63961e-23,36214.9,35751.8,5.80359e-20,-1.23579e-19,8.4e-17
2.62437e-23,36214.9,35545.4,5.80359e-20,-1.23579e-19,8.4e-17
2.59806e-23,36214.9,35189,5.80359e-20,-1.23579e-19,8.4e-17
2.61574e-23,36214.9,35428.4,5.80359e-20,-1.23579e-19,8.4e-17
2.62895e-23,36214.9,35607.4,5.80359e-20,-1.23579e-19,8.4e-17
2.63991e-23,36214.9,35755.8,5.80359e-20,-1.23579e-19,8.4e-17
2.62673e-23,36214.9,35577.3,5.80359e-20,-1.23579e-19,8.4e-17
2.62486e-23,36214.9,35551.9,5.80359e-20,-1.23579e-19,8.4e-17
2.61172e-23,36214.9,35374,5.80359e-20,-1.23579e-19,8.4e-17
2.60131e-23,36214.9,35233,5.80359e-20,-1.23579e-19,8.4e-17
2.61205e-23,36214.9,35378.5,5.80359e-20,-1.23579e-19,8.4e-17
2.622e-23,36214.9,35513.3,5.80359e-20,-1.23579e-19,8.4e-17
2.61081e-23,36214.9,35361.6,5.80359e-20,-1.23579e-19,8.4e-17
2.60975e-23,36214.9,35347.3,5.80359e-20,-1.23579e-19,8.4e-17
2.63269e-23,36214.9,35658,5.80359e-20,-1.23579e-19,8.4e-17
2.63319e-23,36214.9,35664.8,5.80359e-20,-1.23579e-19,8.4e-17
2.64702e-23,36214.9,35852,5.80359e-20,-1.23579e-19,8.4e-17
2.6431e-23,36214.9,35799,5.80359e-20,-1.23579e-19,8.4e-17
2.62744e-23,36214.9,35586.8,5.80359e-20,-1.23579e-19,8.4e-17
2.64172e-23,36214.9,35780.3,5.80359e-20,-1.23579e-19,8.4e-17
2.63835e-23,36214.9,35734.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66688e-23,36214.9,36121.1,5.80359e-20,-1.23579e-19,8.4e-17
2.68307e-23,36214.9,36340.4,5.80359e-20,-1.23579e-19,8.4e-17
2.67362e-23,36214.9,36212.4,5.80359e-20,-1.23579e-19,8.4e-17
2.67491e-23,36214.9,36229.9,5.80359e-20,-1.23579e-19,8.4e-17
2.67174e-23,36214.9,36186.9,5.80359e-20,-1.23579e-19,8.4e-17
2.6747e-23,36214.9,36227,5.80359e-20,-1.23579e-19,8.4e-17
2.67713e-23,36214.9,36259.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66512e-23,36214.9,36097.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66537e-23,36214.9,36100.7,5.80359e-20,-1.23579e-19,8.4e-17
2.68749e-23,36214.9,36400.2,5.80359e-20,-1.23579e-19,8.4e-17
2.68233e-23,36214.9,36330.4,5.80359e-20,-1.23579e-19,8.4e-17
2.67668e-23,36214.9,36253.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67849e-23,36214.9,36278.3,5.80359e-20,-1.23579e-19,8.4e-17
2.67515e-23,36214.9,36233.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66834e-23,36214.9,36140.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66575e-23,36214.9,36105.8,5.80359e-20,-1.23579e-19,8.4e-17
2.64297e-23,36214.9,35797.2,5.80359e-20,-1.23579e-19,8.4e-17
2.64425e-23,36214.9,35814.6,5.80359e-20,-1.23579e-19,8.4e-17
2.64963e-23,36214.9,35887.5,5.80359e-20,-1.23579e-19,8.4e-17
2.64137e-23,36214.9,35775.5,5.80359e-20,-1.23579e-19,8.4e-17
2.64524e-23,36214.9,35828,5.80359e-20,-1.23579e-19,8.4e-17
2.64777e-23,36214.9,35862.2,5.80359e-20,-1.23579e-19,8.4e-17
2.64195e-23,36214.9,35783.5,5.80359e-20,-1.23579e-19,8.4e-17
2.62871e-23,36214.9,35604.1,5.80359e-20,-1.23579e-19,8.4e-17
2.64515e-23,36214.9,35826.7,5.80359e-20,-1.23579e-19,8.4e-17
2.64468e-23,36214.9,35820.4,5.80359e-20,-1.23579e-19,8.4e-17
2.64359e-23,36214.9,35805.6,5.80359e-20,-1.23579e-19,8.4e-17
2.65229e-23,36214.9,35923.4,5.80359e-20,-1.23579e-19,8.4e-17
2.64006e-23,36214.9,35757.9,5.80359e-20,-1.23579e-19,8.4e-17
2.63917e-23,36214.9,35745.8,5.80359e-20,-1.23579e-19,8.4e-17
2.63482e-23,36214.9,35686.9,5.80359e-20,-1.23579e-19,8.4e-17
2.6354e-23,36214.9,35694.7,5.80359e-20,-1.23579e-19,8.4e-17
2.64879e-23,36214.9,35876.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67261e-23,36214.9,36198.6,5.80359e-20,-1.23579e-19,8.4e-17
2.68622e-23,36214.9,36383.1,5.80359e-20,-1.23579e-19,8.4e-17
2.69121e-23,36214.9,36450.6,5.80359e-20,-1.23579e-19,8.4e-17
2.68346e-23,36214.9,36345.7,5.80359e-20,-1.23579e-19,8.4e-17
2.69213e-23,36214.9,36463.1,5.80359e-20,-1.23579e-19,8.4e-17
2.68982e-23,36214.9,36431.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67463e-23,36214.9,36226,5.80359e-20,-1.23579e-19,8.4e-17
2.67153e-23,36214.9,36184.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66725e-23,36214.9,36126.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67388e-23,36214.9,36215.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66463e-23,36214.9,36090.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66282e-23,36214.9,36066.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65953e-23,36214.9,36021.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66207e-23,36214.9,36055.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65086e-23,36214.9,35904.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65373e-23,36214.9,35943,5.80359e-20,-1.23579e-19,8.4e-17
2.65218e-23,36214.9,35922,5.80359e-20,-1.23579e-19,8.4e-17
2.64722e-23,36214.9,35854.8,5.80359e-20,-1.23579e-19,8.4e-17
2.65219e-23,36214.9,35922.2,5.80359e-20,-1.23579e-19,8.4e-17
2.65542e-23,36214.9,35965.8,5.80359e-20,-1.23579e-19,8.4e-17
2.65201e-23,36214.9,35919.7,5.80359e-20,-1.23579e-19,8.4e-17
2.65816e-23,36214.9,36002.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66224e-23,36214.9,36058.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65629e-23,36214.9,35977.6,5.80359e-20,-1.23579e-19,8.4e-17
2.67145e-23,36214.9,36183,5.80359e-20,-1.23579e-19,8.4e-17
2.66328e-23,36214.9,36072.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66892e-23,36214.9,36148.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66285e-23,36214.9,36066.5,5.80359e-20,-1.23579e-19,8.4e-17
2.65528e-23,36214.9,35964,5.80359e-20,-1.23579e-19,8.4e-17
2.66477e-23,36214.9,36092.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66084e-23,36214.9,36039.2,5.80359e-20,-1.23579e-19,8.4e-17
2.6627e-23,36214.9,36064.4,5.80359e-20,-1.23579e-19,8.4e-17
2.67819e-23,36214.9,36274.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67251e-23,36214.9,36197.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65985e-23,36214.9,36025.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66097e-23,36214.9,36041.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65223e-23,36214.9,35922.7,5.80359e-20,-1.23579e-19,8.4e-17
2.64842e-23,36214.9,35871.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65526e-23,36214.9,35963.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66071e-23,36214.9,36037.6,5.80359e-20,-1.23579e-19,8.4e-17
2.67824e-23,36214.9,36275,5.80359e-20,-1.23579e-19,8.4e-17
2.67633e-23,36214.9,36249,5.80359e-20,-1.23579e-19,8.4e-17
2.66887e-23,36214.9,36148.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66136e-23,36214.9,36046.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66875e-23,36214.9,36146.4,5.80359e-20,-1.23579e-19,8.4e-17
2.65384e-23,36214.9,35944.4,5.80359e-20,-1.23579e-19,8.4e-17
2.6449e-23,36214.9,35823.3,5.80359e-20,-1.23579e-19,8.4e-17
2.64358e-23,36214.9,35805.5,5.80359e-20,-1.23579e-19,8.4e-17
2.64756e-23,36214.9,35859.4,5.80359e-20,-1.23579e-19,8.4e-17
2.65662e-23,36214.9,35982.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65492e-23,36214.9,35959.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66217e-23,36214.9,36057.3,5.80359e-20,-1.23579e-19,8.4e-17
2.6618e-23,36214.9,36052.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66154e-23,36214.9,36048.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67315e-23,36214.9,36206,5.80359e-20,-1.23579e-19,8.4e-17
2.66771e-23,36214.9,36132.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66577e-23,36214.9,36106,5.80359e-20,-1.23579e-19,8.4e-17
2.66775e-23,36214.9,36132.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66997e-23,36214.9,36162.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66574e-23,36214.9,36105.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66539e-23,36214.9,36100.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66353e-23,36214.9,36075.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67058e-23,36214.9,36171.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66888e-23,36214.9,36148.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66738e-23,36214.9,36127.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66249e-23,36214.9,36061.6,5.80359e-20,-1.23579e-19,8.4e-17
2.67577e-23,36214.9,36241.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67264e-23,36214.9,36199.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67787e-23,36214.9,36270,5.80359e-20,-1.23579e-19,8.4e-17
2.67493e-23,36214.9,36230.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66647e-23,36214.9,36115.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67218e-23,36214.9,36192.8,5.80359e-20,-1.23579e-19,8.4e-17
2.6652e-23,36214.9,36098.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66009e-23,36214.9,36029.2,5.80359e-20,-1.23579e-19,8.4e-17
2.65255e-23,36214.9,35927,5.80359e-20,-1.23579e-19,8.4e-17
2.65557e-23,36214.9,35967.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65772e-23,36214.9,35997,5.80359e-20,-1.23579e-19,8.4e-17
2.66017e-23,36214.9,36030.2,5.80359e-20,-1.23579e-19,8.4e-17
2.65439e-23,36214.9,35951.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66225e-23,36214.9,36058.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65996e-23,36214.9,36027.4,5.80359e-20,-1.23579e-19,8.4e-17
2.65803e-23,36214.9,36001.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66284e-23,36214.9,36066.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66554e-23,36214.9,36102.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66538e-23,36214.9,36100.7,5.80359e-20,-1.23579e-19,8.4e-17
2.6783e-23,36214.9,36275.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66936e-23,36214.9,36154.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66641e-23,36214.9,36114.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67372e-23,36214.9,36213.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67043e-23,36214.9,36169.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66777e-23,36214.9,36133.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67675e-23,36214.9,36254.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67537e-23,36214.9,36236.1,5.80359e-20,-1.23579e-19,8.4e-17
2.672e-23,36214.9,36190.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66602e-23,36214.9,36109.4,5.80359e-20,-1.23579e-19,8.4e-17
2.6644e-23,36214.9,36087.5,5.80359e-20,-1.23579e-19,8.4e-17
2.65916e-23,36214.9,36016.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66155e-23,36214.9,36048.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65075e-23,36214.9,35902.6,5.80359e-20,-1.23579e-19,8.4e-17
2.6565e-23,36214.9,35980.4,5.80359e-20,-1.23579e-19,8.4e-17
2.65572e-23,36214.9,35969.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66262e-23,36214.9,36063.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66054e-23,36214.9,36035.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66203e-23,36214.9,36055.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66826e-23,36214.9,36139.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67538e-23,36214.9,36236.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67196e-23,36214.9,36189.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66517e-23,36214.9,36097.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66287e-23,36214.9,36066.8,5.80359e-20,-1.23579e-19,8.4e-17
2.6675e-23,36214.9,36129.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66747e-23,36214.9,36129,5.80359e-20,-1.23579e-19,8.4e-17
2.67014e-23,36214.9,36165.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67055e-23,36214.9,36170.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67896e-23,36214.9,36284.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67942e-23,36214.9,36290.9,5.80359e-20,-1.23579e-19,8.4e-17
2.67635e-23,36214.9,36249.4,5.80359e-20,-1.23579e-19,8.4e-17
2.67034e-23,36214.9,36167.9,5.80359e-20,-1.23579e-19,8.4e-17
2.67176e-23,36214.9,36187.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66809e-23,36214.9,36137.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67587e-23,36214.9,36242.9,5.80359e-20,-1.23579e-19,8.4e-17
2.67677e-23,36214.9,36255,5.80359e-20,-1.23579e-19,8.4e-17
2.67489e-23,36214.9,36229.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67523e-23,36214.9,36234.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67306e-23,36214.9,36204.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66762e-23,36214.9,36131.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66672e-23,36214.9,36118.9,5.80359e-20,-1.23579e-19,8.4e-17
2.6648e-23,36214.9,36092.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66609e-23,36214.9,36110.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66073e-23,36214.9,36037.8,5.80359e-20,-1.23579e-19,8.4e-17
2.663e-23,36214.9,36068.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66372e-23,36214.9,36078.3,5.80359e-20,-1.23579e-19,8.4e-17
2.66384e-23,36214.9,36079.8,5.80359e-20,-1.23579e-19,8.4e-17
2.65931e-23,36214.9,36018.5,5.80359e-20,-1.23579e-19,8.4e-17
2.6577e-23,36214.9,35996.8,5.80359e-20,-1.23579e-19,8.4e-17
2.65805e-23,36214.9,36001.5,5.80359e-20,-1.23579e-19,8.4e-17
2.65391e-23,36214.9,35945.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66823e-23,36214.9,36139.4,5.80359e-20,-1.23579e-19,8.4e-17
2.6749e-23,36214.9,36229.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67375e-23,36214.9,36214.1,5.80359e-20,-1.23579e-19,8.4e-17
2.68128e-23,36214.9,36316.2,5.80359e-20,-1.23579e-19,8.4e-17
2.68352e-23,36214.9,36346.5,5.80359e-20,-1.23579e-19,8.4e-17
2.68128e-23,36214.9,36316.1,5.80359e-20,-1.23579e-19,8.4e-17
2.68199e-23,36214.9,36325.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67699e-23,36214.9,36258,5.80359e-20,-1.23579e-19,8.4e-17
2.67324e-23,36214.9,36207.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67201e-23,36214.9,36190.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66979e-23,36214.9,36160.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66908e-23,36214.9,36150.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66451e-23,36214.9,36089,5.80359e-20,-1.23579e-19,8.4e-17
2.66418e-23,36214.9,36084.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67398e-23,36214.9,36217.3,5.80359e-20,-1.23579e-19,8.4e-17
2.67116e-23,36214.9,36179,5.80359e-20,-1.23579e-19,8.4e-17
2.66508e-23,36214.9,36096.7,5.80359e-20,-1.23579e-19,8.4e-17
2.65981e-23,36214.9,36025.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65911e-23,36214.9,36015.9,5.80359e-20,-1.23579e-19,8.4e-17
2.65737e-23,36214.9,35992.3,5.80359e-20,-1.23579e-19,8.4e-17
2.65522e-23,36214.9,35963.1,5.80359e-20,-1.23579e-19,8.4e-17
2.65481e-23,36214.9,35957.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66541e-23,36214.9,36101.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66627e-23,36214.9,36112.8,5.80359e-20,-1.23579e-19,8.4e-17
2.6664e-23,36214.9,36114.6,5.80359e-20,-1.23579e-19,8.4e-17
2.67093e-23,36214.9,36176,5.80359e-20,-1.23579e-19,8.4e-17
2.67575e-23,36214.9,36241.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67154e-23,36214.9,36184.2,5.80359e-20,-1.23579e-19,8.4e-17
2.6695e-23,36214.9,36156.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67009e-23,36214.9,36164.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66784e-23,36214.9,36134.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67065e-23,36214.9,36172.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67156e-23,36214.9,36184.5,5.80359e-20,-1.23579e-19,8.4e-17
2.67043e-23,36214.9,36169.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66932e-23,36214.9,36154.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66197e-23,36214.9,36054.6,5.80359e-20,-1.23579e-19,8.4e-17
2.66479e-23,36214.9,36092.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66351e-23,36214.9,36075.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66411e-23,36214.9,36083.6,5.80359e-20,-1.23579e-19,8.4e-17
2.65987e-23,36214.9,36026.1,5.80359e-20,-1.23579e-19,8.4e-17
2.66317e-23,36214.9,36070.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66323e-23,36214.9,36071.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66273e-23,36214.9,36064.8,5.80359e-20,-1.23579e-19,8.4e-17
2.66951e-23,36214.9,36156.7,5.80359e-20,-1.23579e-19,8.4e-17
2.66844e-23,36214.9,36142.2,5.80359e-20,-1.23579e-19,8.4e-17
2.67721e-23,36214.9,36261,5.80359e-20,-1.23579e-19,8.4e-17
2.675e-23,36214.9,36231.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67425e-23,36214.9,36220.9,5.80359e-20,-1.23579e-19,8.4e-17
2.6772e-23,36214.9,36260.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67675e-23,36214.9,36254.8,5.80359e-20,-1.23579e-19,8.4e-17
2.67856e-23,36214.9,36279.3,5.80359e-20,-1.23579e-19,8.4e-17
2.67699e-23,36214.9,36258,5.80359e-20,-1.23579e-19,8.4e-17
2.67662e-23,36214.9,36253,5.80359e-20,-1.23579e-19,8.4e-17
2.67589e-23,36214.9,36243.1,5.80359e-20,-1.23579e-19,8.4e-17
2.67344e-23,36214.9,36210,5.80359e-20,-1.23579e-19,8.4e-17
2.67069e-23,36214.9,36172.7,5.80359e-20,-1.23579e-19,8.4e-17
2.67145e-23,36214.9,36182.9,5.80359e-20,-1.23579e-19,8.4e-17
2.66698e-23,36214.9,36122.4,5.80359e-20,-1.23579e-19,8.4e-17
2.66747e-23,36214.9,36129,5.80359e-20,-1.23579e-19,8.4e-17
2.66558e-23,36214.9,36103.5,5.80359e-20,-1.23579e-19,8.4e-17
2.66493e-23,36214.9,36094.6,5.80359e-20,-1.23579e-19,8.4e-17
2.6711e-23,36214.9,36178.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66982e-23,36214.9,36160.9,5.80359e-20,-1.23579e-19,8.4e-17
2.67272e-23,36214.9,36200.2,5.80359e-20,-1.23579e-19,8.4e-17
2.66869e-23,36214.9,36145.6,5.80359e-20,-1.23579e-19,8.4e-17
