[0,0]
[0,0]
[0,0]
[2.22291e-29,2.66785e-28]
[-8.88278e-28,3.12275e-27]
[-2.45029e-27,5.90003e-27]
[-4.41982e-27,8.91454e-27]
[-5.94308e-27,1.23465e-26]
[-5.16036e-27,1.54951e-26]
[-1.5729e-27,1.70948e-26]
[4.07529e-27,1.77803e-26]
[9.11529e-27,1.72182e-26]
[1.24695e-26,1.73008e-26]
[1.51408e-26,1.95286e-26]
[1.84949e-26,2.26406e-26]
[1.99587e-26,2.34528e-26]
[2.21753e-26,2.42246e-26]
[2.46065e-26,2.42653e-26]
[2.80864e-26,2.43555e-26]
[3.26105e-26,2.28199e-26]
[3.78997e-26,2.27019e-26]
[4.33683e-26,2.35999e-26]
[4.91006e-26,2.58087e-26]
[5.28854e-26,2.96693e-26]
[5.65436e-26,3.30838e-26]
[5.8903e-26,3.52218e-26]
[6.36283e-26,3.61348e-26]
[6.70816e-26,3.67486e-26]
[7.0089e-26,4.07917e-26]
[7.19397e-26,4.62597e-26]
[7.2491e-26,5.2322e-26]
[7.37915e-26,5.89964e-26]
[7.59016e-26,6.54202e-26]
[7.78997e-26,7.12437e-26]
[8.15531e-26,7.75003e-26]
[8.60546e-26,8.2954e-26]
[9.02205e-26,8.80152e-26]
[9.54156e-26,9.40314e-26]
[9.86086e-26,9.9704e-26]
[1.02743e-25,1.04732e-25]
[1.09066e-25,1.10461e-25]
[1.15397e-25,1.15739e-25]
[1.21685e-25,1.21883e-25]
[1.28238e-25,1.28428e-25]
[1.32838e-25,1.36788e-25]
[1.37161e-25,1.47444e-25]
[1.43524e-25,1.59183e-25]
[1.48401e-25,1.69232e-25]
[1.55894e-25,1.79555e-25]
[1.64804e-25,1.90181e-25]
[1.72244e-25,2.00696e-25]
[1.78622e-25,2.09078e-25]
[1.84853e-25,2.16443e-25]
[1.92878e-25,2.22828e-25]
[2.0137e-25,2.27796e-25]
[2.08166e-25,2.34605e-25]
[2.13807e-25,2.43031e-25]
[2.19682e-25,2.50931e-25]
[2.25175e-25,2.58592e-25]
[2.30256e-25,2.6541e-25]
[2.33547e-25,2.72742e-25]
[2.36874e-25,2.80506e-25]
[2.39334e-25,2.89579e-25]
[2.41102e-25,2.98684e-25]
[2.42057e-25,3.06995e-25]
[2.43071e-25,3.14403e-25]
[2.44446e-25,3.22023e-25]
[2.45841e-25,3.2727e-25]
[2.46356e-25,3.33784e-25]
[2.46665e-25,3.40482e-25]
[2.45804e-25,3.49601e-25]
[2.4401e-25,3.57948e-25]
[2.40515e-25,3.65438e-25]
[2.37258e-25,3.73114e-25]
[2.32133e-25,3.802e-25]
[2.2696e-25,3.85301e-25]
[2.22066e-25,3.89582e-25]
