pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
5.26836e-26,36214.9,71.3563,6.15143e-20,8.57839e-20,8.4e-17
5.40662e-26,36214.9,73.2291,6.15143e-20,8.57839e-20,8.4e-17
5.5042e-26,36214.9,74.5506,6.15143e-20,8.57839e-20,8.4e-17
5.57248e-26,36214.9,75.4755,6.15143e-20,8.57839e-20,8.4e-17
5.66124e-26,36214.9,76.6777,6.15143e-20,8.57839e-20,8.4e-17
5.72894e-26,36214.9,77.5946,6.15143e-20,8.57839e-20,8.4e-17
5.77099e-26,36214.9,78.1642,6.15143e-20,8.57839e-20,8.4e-17
5.82723e-26,36214.9,78.9259,6.15143e-20,8.57839e-20,8.4e-17
5.89726e-26,36214.9,79.8744,6.15143e-20,8.57839e-20,8.4e-17
6.00381e-26,36214.9,81.3176,6.15143e-20,8.57839e-20,8.4e-17
6.10416e-26,36214.9,82.6767,6.15143e-20,8.57839e-20,8.4e-17
6.14052e-26,36214.9,83.1692,6.15143e-20,8.57839e-20,8.4e-17
6.26514e-26,36214.9,84.8571,6.15143e-20,8.57839e-20,8.4e-17
6.34785e-26,36214.9,85.9773,6.15143e-20,8.57839e-20,8.4e-17
6.41032e-26,36214.9,86.8234,6.15143e-20,8.57839e-20,8.4e-17
6.42731e-26,36214.9,87.0536,6.15143e-20,8.57839e-20,8.4e-17
6.47977e-26,36214.9,87.7641,6.15143e-20,8.57839e-20,8.4e-17
6.54711e-26,36214.9,88.6762,6.15143e-20,8.57839e-20,8.4e-17
6.62565e-26,36214.9,89.7399,6.15143e-20,8.57839e-20,8.4e-17
6.66952e-26,36214.9,90.3342,6.15143e-20,8.57839e-20,8.4e-17
6.73904e-26,36214.9,91.2757,6.15143e-20,8.57839e-20,8.4e-17
6.75813e-26,36214.9,91.5342,6.15143e-20,8.57839e-20,8.4e-17
6.81529e-26,36214.9,92.3085,6.15143e-20,8.57839e-20,8.4e-17
6.91471e-26,36214.9,93.6551,6.15143e-20,8.57839e-20,8.4e-17
7.0588e-26,36214.9,95.6066,6.15143e-20,8.57839e-20,8.4e-17
7.08211e-26,36214.9,95.9224,6.15143e-20,8.57839e-20,8.4e-17
7.15871e-26,36214.9,96.9599,6.15143e-20,8.57839e-20,8.4e-17
7.25422e-26,36214.9,98.2536,6.15143e-20,8.57839e-20,8.4e-17
7.41292e-26,36214.9,100.403,6.15143e-20,8.57839e-20,8.4e-17
7.45596e-26,36214.9,100.986,6.15143e-20,8.57839e-20,8.4e-17
7.57384e-26,36214.9,102.582,6.15143e-20,8.57839e-20,8.4e-17
7.68283e-26,36214.9,104.059,6.15143e-20,8.57839e-20,8.4e-17
7.77386e-26,36214.9,105.292,6.15143e-20,8.57839e-20,8.4e-17
7.81269e-26,36214.9,105.818,6.15143e-20,8.57839e-20,8.4e-17
7.84826e-26,36214.9,106.299,6.15143e-20,8.57839e-20,8.4e-17
7.94572e-26,36214.9,107.619,6.15143e-20,8.57839e-20,8.4e-17
8.09521e-26,36214.9,109.644,6.15143e-20,8.57839e-20,8.4e-17
8.15202e-26,36214.9,110.414,6.15143e-20,8.57839e-20,8.4e-17
8.20077e-26,36214.9,111.074,6.15143e-20,8.57839e-20,8.4e-17
8.24647e-26,36214.9,111.693,6.15143e-20,8.57839e-20,8.4e-17
8.28629e-26,36214.9,112.232,6.15143e-20,8.57839e-20,8.4e-17
8.33652e-26,36214.9,112.913,6.15143e-20,8.57839e-20,8.4e-17
8.41294e-26,36214.9,113.948,6.15143e-20,8.57839e-20,8.4e-17
8.47227e-26,36214.9,114.751,6.15143e-20,8.57839e-20,8.4e-17
8.56236e-26,36214.9,115.971,6.15143e-20,8.57839e-20,8.4e-17
8.56816e-26,36214.9,116.05,6.15143e-20,8.57839e-20,8.4e-17
8.60031e-26,36214.9,116.485,6.15143e-20,8.57839e-20,8.4e-17
8.69789e-26,36214.9,117.807,6.15143e-20,8.57839e-20,8.4e-17
8.81224e-26,36214.9,119.356,6.15143e-20,8.57839e-20,8.4e-17
8.8579e-26,36214.9,119.974,6.15143e-20,8.57839e-20,8.4e-17
8.95214e-26,36214.9,121.251,6.15143e-20,8.57839e-20,8.4e-17
9.02423e-26,36214.9,122.227,6.15143e-20,8.57839e-20,8.4e-17
9.04159e-26,36214.9,122.462,6.15143e-20,8.57839e-20,8.4e-17
9.11239e-26,36214.9,123.421,6.15143e-20,8.57839e-20,8.4e-17
9.21857e-26,36214.9,124.859,6.15143e-20,8.57839e-20,8.4e-17
9.31258e-26,36214.9,126.133,6.15143e-20,8.57839e-20,8.4e-17
9.39137e-26,36214.9,127.2,6.15143e-20,8.57839e-20,8.4e-17
9.47783e-26,36214.9,128.371,6.15143e-20,8.57839e-20,8.4e-17
9.52717e-26,36214.9,129.039,6.15143e-20,8.57839e-20,8.4e-17
9.62086e-26,36214.9,130.308,6.15143e-20,8.57839e-20,8.4e-17
9.67522e-26,36214.9,131.044,6.15143e-20,8.57839e-20,8.4e-17
9.7666e-26,36214.9,132.282,6.15143e-20,8.57839e-20,8.4e-17
9.86321e-26,36214.9,133.591,6.15143e-20,8.57839e-20,8.4e-17
9.90816e-26,36214.9,134.199,6.15143e-20,8.57839e-20,8.4e-17
1.00237e-25,36214.9,135.764,6.15143e-20,8.57839e-20,8.4e-17
1.00657e-25,36214.9,136.333,6.15143e-20,8.57839e-20,8.4e-17
1.0172e-25,36214.9,137.773,6.15143e-20,8.57839e-20,8.4e-17
1.02713e-25,36214.9,139.118,6.15143e-20,8.57839e-20,8.4e-17
1.03186e-25,36214.9,139.758,6.15143e-20,8.57839e-20,8.4e-17
1.03881e-25,36214.9,140.699,6.15143e-20,8.57839e-20,8.4e-17
1.04734e-25,36214.9,141.855,6.15143e-20,8.57839e-20,8.4e-17
1.05489e-25,36214.9,142.878,6.15143e-20,8.57839e-20,8.4e-17
1.06301e-25,36214.9,143.978,6.15143e-20,8.57839e-20,8.4e-17
1.06754e-25,36214.9,144.591,6.15143e-20,8.57839e-20,8.4e-17
1.07158e-25,36214.9,145.139,6.15143e-20,8.57839e-20,8.4e-17
1.08399e-25,36214.9,146.819,6.15143e-20,8.57839e-20,8.4e-17
1.09908e-25,36214.9,148.863,6.15143e-20,8.57839e-20,8.4e-17
1.10582e-25,36214.9,149.776,6.15143e-20,8.57839e-20,8.4e-17
1.10994e-25,36214.9,150.334,6.15143e-20,8.57839e-20,8.4e-17
1.11445e-25,36214.9,150.944,6.15143e-20,8.57839e-20,8.4e-17
1.11846e-25,36214.9,151.488,6.15143e-20,8.57839e-20,8.4e-17
1.12318e-25,36214.9,152.127,6.15143e-20,8.57839e-20,8.4e-17
1.12834e-25,36214.9,152.827,6.15143e-20,8.57839e-20,8.4e-17
1.13605e-25,36214.9,153.871,6.15143e-20,8.57839e-20,8.4e-17
1.13929e-25,36214.9,154.309,6.15143e-20,8.57839e-20,8.4e-17
1.14625e-25,36214.9,155.252,6.15143e-20,8.57839e-20,8.4e-17
1.15202e-25,36214.9,156.033,6.15143e-20,8.57839e-20,8.4e-17
1.15838e-25,36214.9,156.895,6.15143e-20,8.57839e-20,8.4e-17
1.16996e-25,36214.9,158.463,6.15143e-20,8.57839e-20,8.4e-17
1.17836e-25,36214.9,159.601,6.15143e-20,8.57839e-20,8.4e-17
1.18738e-25,36214.9,160.823,6.15143e-20,8.57839e-20,8.4e-17
1.19485e-25,36214.9,161.835,6.15143e-20,8.57839e-20,8.4e-17
1.20375e-25,36214.9,163.04,6.15143e-20,8.57839e-20,8.4e-17
1.20789e-25,36214.9,163.601,6.15143e-20,8.57839e-20,8.4e-17
1.21181e-25,36214.9,164.131,6.15143e-20,8.57839e-20,8.4e-17
1.22286e-25,36214.9,165.628,6.15143e-20,8.57839e-20,8.4e-17
1.23443e-25,36214.9,167.196,6.15143e-20,8.57839e-20,8.4e-17
1.2466e-25,36214.9,168.843,6.15143e-20,8.57839e-20,8.4e-17
1.25291e-25,36214.9,169.698,6.15143e-20,8.57839e-20,8.4e-17
1.25451e-25,36214.9,169.915,6.15143e-20,8.57839e-20,8.4e-17
1.25855e-25,36214.9,170.462,6.15143e-20,8.57839e-20,8.4e-17
1.26569e-25,36214.9,171.429,6.15143e-20,8.57839e-20,8.4e-17
1.27189e-25,36214.9,172.269,6.15143e-20,8.57839e-20,8.4e-17
1.27865e-25,36214.9,173.184,6.15143e-20,8.57839e-20,8.4e-17
1.28879e-25,36214.9,174.558,6.15143e-20,8.57839e-20,8.4e-17
1.29467e-25,36214.9,175.354,6.15143e-20,8.57839e-20,8.4e-17
1.30686e-25,36214.9,177.006,6.15143e-20,8.57839e-20,8.4e-17
1.31318e-25,36214.9,177.861,6.15143e-20,8.57839e-20,8.4e-17
1.31905e-25,36214.9,178.656,6.15143e-20,8.57839e-20,8.4e-17
1.32846e-25,36214.9,179.93,6.15143e-20,8.57839e-20,8.4e-17
1.33246e-25,36214.9,180.473,6.15143e-20,8.57839e-20,8.4e-17
1.34229e-25,36214.9,181.804,6.15143e-20,8.57839e-20,8.4e-17
1.34547e-25,36214.9,182.235,6.15143e-20,8.57839e-20,8.4e-17
1.35048e-25,36214.9,182.914,6.15143e-20,8.57839e-20,8.4e-17
1.36301e-25,36214.9,184.611,6.15143e-20,8.57839e-20,8.4e-17
1.36993e-25,36214.9,185.548,6.15143e-20,8.57839e-20,8.4e-17
1.37738e-25,36214.9,186.557,6.15143e-20,8.57839e-20,8.4e-17
1.38233e-25,36214.9,187.227,6.15143e-20,8.57839e-20,8.4e-17
1.38755e-25,36214.9,187.935,6.15143e-20,8.57839e-20,8.4e-17
1.39608e-25,36214.9,189.09,6.15143e-20,8.57839e-20,8.4e-17
1.41537e-25,36214.9,191.702,6.15143e-20,8.57839e-20,8.4e-17
1.42251e-25,36214.9,192.67,6.15143e-20,8.57839e-20,8.4e-17
1.43548e-25,36214.9,194.425,6.15143e-20,8.57839e-20,8.4e-17
1.44214e-25,36214.9,195.328,6.15143e-20,8.57839e-20,8.4e-17
1.44741e-25,36214.9,196.042,6.15143e-20,8.57839e-20,8.4e-17
1.45388e-25,36214.9,196.918,6.15143e-20,8.57839e-20,8.4e-17
1.458e-25,36214.9,197.476,6.15143e-20,8.57839e-20,8.4e-17
1.46562e-25,36214.9,198.508,6.15143e-20,8.57839e-20,8.4e-17
1.46955e-25,36214.9,199.041,6.15143e-20,8.57839e-20,8.4e-17
1.4736e-25,36214.9,199.589,6.15143e-20,8.57839e-20,8.4e-17
1.47893e-25,36214.9,200.311,6.15143e-20,8.57839e-20,8.4e-17
1.48407e-25,36214.9,201.007,6.15143e-20,8.57839e-20,8.4e-17
1.48652e-25,36214.9,201.338,6.15143e-20,8.57839e-20,8.4e-17
1.49969e-25,36214.9,203.122,6.15143e-20,8.57839e-20,8.4e-17
1.50311e-25,36214.9,203.585,6.15143e-20,8.57839e-20,8.4e-17
1.51118e-25,36214.9,204.678,6.15143e-20,8.57839e-20,8.4e-17
1.52091e-25,36214.9,205.997,6.15143e-20,8.57839e-20,8.4e-17
1.52972e-25,36214.9,207.19,6.15143e-20,8.57839e-20,8.4e-17
1.534e-25,36214.9,207.769,6.15143e-20,8.57839e-20,8.4e-17
1.53994e-25,36214.9,208.574,6.15143e-20,8.57839e-20,8.4e-17
1.54818e-25,36214.9,209.691,6.15143e-20,8.57839e-20,8.4e-17
1.55586e-25,36214.9,210.731,6.15143e-20,8.57839e-20,8.4e-17
1.56565e-25,36214.9,212.056,6.15143e-20,8.57839e-20,8.4e-17
1.57304e-25,36214.9,213.058,6.15143e-20,8.57839e-20,8.4e-17
1.58363e-25,36214.9,214.492,6.15143e-20,8.57839e-20,8.4e-17
1.58927e-25,36214.9,215.256,6.15143e-20,8.57839e-20,8.4e-17
1.59525e-25,36214.9,216.066,6.15143e-20,8.57839e-20,8.4e-17
1.59844e-25,36214.9,216.498,6.15143e-20,8.57839e-20,8.4e-17
1.60375e-25,36214.9,217.217,6.15143e-20,8.57839e-20,8.4e-17
1.60879e-25,36214.9,217.899,6.15143e-20,8.57839e-20,8.4e-17
1.61954e-25,36214.9,219.356,6.15143e-20,8.57839e-20,8.4e-17
1.6259e-25,36214.9,220.217,6.15143e-20,8.57839e-20,8.4e-17
1.62773e-25,36214.9,220.465,6.15143e-20,8.57839e-20,8.4e-17
1.63856e-25,36214.9,221.932,6.15143e-20,8.57839e-20,8.4e-17
1.64977e-25,36214.9,223.451,6.15143e-20,8.57839e-20,8.4e-17
1.65906e-25,36214.9,224.709,6.15143e-20,8.57839e-20,8.4e-17
1.66588e-25,36214.9,225.632,6.15143e-20,8.57839e-20,8.4e-17
1.67489e-25,36214.9,226.853,6.15143e-20,8.57839e-20,8.4e-17
1.68321e-25,36214.9,227.979,6.15143e-20,8.57839e-20,8.4e-17
1.69181e-25,36214.9,229.144,6.15143e-20,8.57839e-20,8.4e-17
1.69762e-25,36214.9,229.931,6.15143e-20,8.57839e-20,8.4e-17
1.70405e-25,36214.9,230.802,6.15143e-20,8.57839e-20,8.4e-17
1.71479e-25,36214.9,232.256,6.15143e-20,8.57839e-20,8.4e-17
1.72049e-25,36214.9,233.029,6.15143e-20,8.57839e-20,8.4e-17
1.73607e-25,36214.9,235.139,6.15143e-20,8.57839e-20,8.4e-17
1.73993e-25,36214.9,235.662,6.15143e-20,8.57839e-20,8.4e-17
1.75043e-25,36214.9,237.084,6.15143e-20,8.57839e-20,8.4e-17
1.75655e-25,36214.9,237.913,6.15143e-20,8.57839e-20,8.4e-17
1.75833e-25,36214.9,238.153,6.15143e-20,8.57839e-20,8.4e-17
1.76649e-25,36214.9,239.259,6.15143e-20,8.57839e-20,8.4e-17
1.7737e-25,36214.9,240.235,6.15143e-20,8.57839e-20,8.4e-17
1.77792e-25,36214.9,240.807,6.15143e-20,8.57839e-20,8.4e-17
1.78585e-25,36214.9,241.882,6.15143e-20,8.57839e-20,8.4e-17
1.79363e-25,36214.9,242.934,6.15143e-20,8.57839e-20,8.4e-17
1.79824e-25,36214.9,243.559,6.15143e-20,8.57839e-20,8.4e-17
1.80621e-25,36214.9,244.639,6.15143e-20,8.57839e-20,8.4e-17
1.80789e-25,36214.9,244.867,6.15143e-20,8.57839e-20,8.4e-17
1.81083e-25,36214.9,245.265,6.15143e-20,8.57839e-20,8.4e-17
1.81857e-25,36214.9,246.312,6.15143e-20,8.57839e-20,8.4e-17
1.8288e-25,36214.9,247.699,6.15143e-20,8.57839e-20,8.4e-17
1.83559e-25,36214.9,248.619,6.15143e-20,8.57839e-20,8.4e-17
1.84247e-25,36214.9,249.55,6.15143e-20,8.57839e-20,8.4e-17
1.84556e-25,36214.9,249.969,6.15143e-20,8.57839e-20,8.4e-17
1.85764e-25,36214.9,251.605,6.15143e-20,8.57839e-20,8.4e-17
1.872e-25,36214.9,253.55,6.15143e-20,8.57839e-20,8.4e-17
1.87917e-25,36214.9,254.521,6.15143e-20,8.57839e-20,8.4e-17
1.89464e-25,36214.9,256.616,6.15143e-20,8.57839e-20,8.4e-17
1.9007e-25,36214.9,257.437,6.15143e-20,8.57839e-20,8.4e-17
1.90756e-25,36214.9,258.366,6.15143e-20,8.57839e-20,8.4e-17
1.91304e-25,36214.9,259.109,6.15143e-20,8.57839e-20,8.4e-17
1.91868e-25,36214.9,259.873,6.15143e-20,8.57839e-20,8.4e-17
1.92314e-25,36214.9,260.476,6.15143e-20,8.57839e-20,8.4e-17
1.92737e-25,36214.9,261.05,6.15143e-20,8.57839e-20,8.4e-17
1.93319e-25,36214.9,261.838,6.15143e-20,8.57839e-20,8.4e-17
1.94784e-25,36214.9,263.821,6.15143e-20,8.57839e-20,8.4e-17
1.95725e-25,36214.9,265.097,6.15143e-20,8.57839e-20,8.4e-17
1.96421e-25,36214.9,266.039,6.15143e-20,8.57839e-20,8.4e-17
1.96831e-25,36214.9,266.594,6.15143e-20,8.57839e-20,8.4e-17
1.97336e-25,36214.9,267.278,6.15143e-20,8.57839e-20,8.4e-17
1.97524e-25,36214.9,267.532,6.15143e-20,8.57839e-20,8.4e-17
1.97903e-25,36214.9,268.046,6.15143e-20,8.57839e-20,8.4e-17
1.98707e-25,36214.9,269.136,6.15143e-20,8.57839e-20,8.4e-17
1.99449e-25,36214.9,270.141,6.15143e-20,8.57839e-20,8.4e-17
1.99908e-25,36214.9,270.762,6.15143e-20,8.57839e-20,8.4e-17
2.01026e-25,36214.9,272.276,6.15143e-20,8.57839e-20,8.4e-17
2.01935e-25,36214.9,273.507,6.15143e-20,8.57839e-20,8.4e-17
2.03314e-25,36214.9,275.376,6.15143e-20,8.57839e-20,8.4e-17
2.05177e-25,36214.9,277.898,6.15143e-20,8.57839e-20,8.4e-17
2.05554e-25,36214.9,278.409,6.15143e-20,8.57839e-20,8.4e-17
2.06387e-25,36214.9,279.538,6.15143e-20,8.57839e-20,8.4e-17
2.06807e-25,36214.9,280.106,6.15143e-20,8.57839e-20,8.4e-17
2.0752e-25,36214.9,281.072,6.15143e-20,8.57839e-20,8.4e-17
2.07975e-25,36214.9,281.688,6.15143e-20,8.57839e-20,8.4e-17
2.08767e-25,36214.9,282.761,6.15143e-20,8.57839e-20,8.4e-17
2.09093e-25,36214.9,283.202,6.15143e-20,8.57839e-20,8.4e-17
2.09562e-25,36214.9,283.838,6.15143e-20,8.57839e-20,8.4e-17
2.09806e-25,36214.9,284.169,6.15143e-20,8.57839e-20,8.4e-17
2.1079e-25,36214.9,285.501,6.15143e-20,8.57839e-20,8.4e-17
2.11613e-25,36214.9,286.615,6.15143e-20,8.57839e-20,8.4e-17
2.12395e-25,36214.9,287.674,6.15143e-20,8.57839e-20,8.4e-17
2.12792e-25,36214.9,288.213,6.15143e-20,8.57839e-20,8.4e-17
2.13409e-25,36214.9,289.047,6.15143e-20,8.57839e-20,8.4e-17
2.14342e-25,36214.9,290.311,6.15143e-20,8.57839e-20,8.4e-17
2.15482e-25,36214.9,291.855,6.15143e-20,8.57839e-20,8.4e-17
2.15953e-25,36214.9,292.494,6.15143e-20,8.57839e-20,8.4e-17
2.16272e-25,36214.9,292.925,6.15143e-20,8.57839e-20,8.4e-17
2.17699e-25,36214.9,294.859,6.15143e-20,8.57839e-20,8.4e-17
2.18021e-25,36214.9,295.295,6.15143e-20,8.57839e-20,8.4e-17
2.18773e-25,36214.9,296.313,6.15143e-20,8.57839e-20,8.4e-17
2.19349e-25,36214.9,297.094,6.15143e-20,8.57839e-20,8.4e-17
2.19907e-25,36214.9,297.849,6.15143e-20,8.57839e-20,8.4e-17
2.20738e-25,36214.9,298.975,6.15143e-20,8.57839e-20,8.4e-17
2.21876e-25,36214.9,300.515,6.15143e-20,8.57839e-20,8.4e-17
2.22196e-25,36214.9,300.949,6.15143e-20,8.57839e-20,8.4e-17
2.228e-25,36214.9,301.768,6.15143e-20,8.57839e-20,8.4e-17
2.2326e-25,36214.9,302.39,6.15143e-20,8.57839e-20,8.4e-17
2.24605e-25,36214.9,304.213,6.15143e-20,8.57839e-20,8.4e-17
2.25864e-25,36214.9,305.917,6.15143e-20,8.57839e-20,8.4e-17
2.26754e-25,36214.9,307.122,6.15143e-20,8.57839e-20,8.4e-17
2.27197e-25,36214.9,307.723,6.15143e-20,8.57839e-20,8.4e-17
2.27429e-25,36214.9,308.038,6.15143e-20,8.57839e-20,8.4e-17
2.2845e-25,36214.9,309.42,6.15143e-20,8.57839e-20,8.4e-17
2.28843e-25,36214.9,309.952,6.15143e-20,8.57839e-20,8.4e-17
2.30022e-25,36214.9,311.549,6.15143e-20,8.57839e-20,8.4e-17
2.30621e-25,36214.9,312.361,6.15143e-20,8.57839e-20,8.4e-17
2.31259e-25,36214.9,313.225,6.15143e-20,8.57839e-20,8.4e-17
2.31973e-25,36214.9,314.192,6.15143e-20,8.57839e-20,8.4e-17
2.32638e-25,36214.9,315.092,6.15143e-20,8.57839e-20,8.4e-17
2.32821e-25,36214.9,315.34,6.15143e-20,8.57839e-20,8.4e-17
2.33069e-25,36214.9,315.677,6.15143e-20,8.57839e-20,8.4e-17
2.3442e-25,36214.9,317.506,6.15143e-20,8.57839e-20,8.4e-17
2.34906e-25,36214.9,318.164,6.15143e-20,8.57839e-20,8.4e-17
2.35127e-25,36214.9,318.464,6.15143e-20,8.57839e-20,8.4e-17
2.35672e-25,36214.9,319.202,6.15143e-20,8.57839e-20,8.4e-17
2.36849e-25,36214.9,320.796,6.15143e-20,8.57839e-20,8.4e-17
2.38079e-25,36214.9,322.462,6.15143e-20,8.57839e-20,8.4e-17
2.39172e-25,36214.9,323.943,6.15143e-20,8.57839e-20,8.4e-17
2.39806e-25,36214.9,324.801,6.15143e-20,8.57839e-20,8.4e-17
2.4063e-25,36214.9,325.917,6.15143e-20,8.57839e-20,8.4e-17
2.41392e-25,36214.9,326.948,6.15143e-20,8.57839e-20,8.4e-17
2.42189e-25,36214.9,328.029,6.15143e-20,8.57839e-20,8.4e-17
2.42945e-25,36214.9,329.052,6.15143e-20,8.57839e-20,8.4e-17
2.43583e-25,36214.9,329.916,6.15143e-20,8.57839e-20,8.4e-17
2.44654e-25,36214.9,331.367,6.15143e-20,8.57839e-20,8.4e-17
2.45448e-25,36214.9,332.443,6.15143e-20,8.57839e-20,8.4e-17
2.46276e-25,36214.9,333.564,6.15143e-20,8.57839e-20,8.4e-17
2.47029e-25,36214.9,334.584,6.15143e-20,8.57839e-20,8.4e-17
2.47508e-25,36214.9,335.233,6.15143e-20,8.57839e-20,8.4e-17
2.48119e-25,36214.9,336.061,6.15143e-20,8.57839e-20,8.4e-17
2.4828e-25,36214.9,336.278,6.15143e-20,8.57839e-20,8.4e-17
2.49227e-25,36214.9,337.561,6.15143e-20,8.57839e-20,8.4e-17
2.50424e-25,36214.9,339.182,6.15143e-20,8.57839e-20,8.4e-17
2.51247e-25,36214.9,340.297,6.15143e-20,8.57839e-20,8.4e-17
2.51643e-25,36214.9,340.833,6.15143e-20,8.57839e-20,8.4e-17
2.52213e-25,36214.9,341.606,6.15143e-20,8.57839e-20,8.4e-17
