pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
1.08174e-25,36214.9,146.514,8.79326e-20,-1.47017e-19,8.4e-17
1.0851e-25,36214.9,146.969,8.79326e-20,-1.47017e-19,8.4e-17
1.09874e-25,36214.9,148.817,8.79326e-20,-1.47017e-19,8.4e-17
1.09971e-25,36214.9,148.948,8.79326e-20,-1.47017e-19,8.4e-17
1.12198e-25,36214.9,151.965,8.79326e-20,-1.47017e-19,8.4e-17
1.13697e-25,36214.9,153.994,8.79326e-20,-1.47017e-19,8.4e-17
1.1559e-25,36214.9,156.558,8.79326e-20,-1.47017e-19,8.4e-17
1.1734e-25,36214.9,158.929,8.79326e-20,-1.47017e-19,8.4e-17
1.1883e-25,36214.9,160.947,8.79326e-20,-1.47017e-19,8.4e-17
1.19931e-25,36214.9,162.438,8.79326e-20,-1.47017e-19,8.4e-17
1.21592e-25,36214.9,164.688,8.79326e-20,-1.47017e-19,8.4e-17
1.24883e-25,36214.9,169.145,8.79326e-20,-1.47017e-19,8.4e-17
1.25498e-25,36214.9,169.978,8.79326e-20,-1.47017e-19,8.4e-17
1.27471e-25,36214.9,172.651,8.79326e-20,-1.47017e-19,8.4e-17
1.28895e-25,36214.9,174.58,8.79326e-20,-1.47017e-19,8.4e-17
1.30978e-25,36214.9,177.401,8.79326e-20,-1.47017e-19,8.4e-17
1.31145e-25,36214.9,177.627,8.79326e-20,-1.47017e-19,8.4e-17
1.32013e-25,36214.9,178.803,8.79326e-20,-1.47017e-19,8.4e-17
1.33922e-25,36214.9,181.388,8.79326e-20,-1.47017e-19,8.4e-17
1.35933e-25,36214.9,184.111,8.79326e-20,-1.47017e-19,8.4e-17
1.36853e-25,36214.9,185.358,8.79326e-20,-1.47017e-19,8.4e-17
1.37538e-25,36214.9,186.286,8.79326e-20,-1.47017e-19,8.4e-17
1.38455e-25,36214.9,187.528,8.79326e-20,-1.47017e-19,8.4e-17
1.38679e-25,36214.9,187.831,8.79326e-20,-1.47017e-19,8.4e-17
1.3928e-25,36214.9,188.645,8.79326e-20,-1.47017e-19,8.4e-17
1.4142e-25,36214.9,191.544,8.79326e-20,-1.47017e-19,8.4e-17
1.43517e-25,36214.9,194.383,8.79326e-20,-1.47017e-19,8.4e-17
1.45373e-25,36214.9,196.898,8.79326e-20,-1.47017e-19,8.4e-17
1.46024e-25,36214.9,197.779,8.79326e-20,-1.47017e-19,8.4e-17
1.47139e-25,36214.9,199.29,8.79326e-20,-1.47017e-19,8.4e-17
1.47713e-25,36214.9,200.067,8.79326e-20,-1.47017e-19,8.4e-17
1.50096e-25,36214.9,203.295,8.79326e-20,-1.47017e-19,8.4e-17
1.52619e-25,36214.9,206.712,8.79326e-20,-1.47017e-19,8.4e-17
1.54491e-25,36214.9,209.247,8.79326e-20,-1.47017e-19,8.4e-17
1.55453e-25,36214.9,210.551,8.79326e-20,-1.47017e-19,8.4e-17
1.55862e-25,36214.9,211.104,8.79326e-20,-1.47017e-19,8.4e-17
1.57416e-25,36214.9,213.209,8.79326e-20,-1.47017e-19,8.4e-17
1.59098e-25,36214.9,215.487,8.79326e-20,-1.47017e-19,8.4e-17
1.60348e-25,36214.9,217.181,8.79326e-20,-1.47017e-19,8.4e-17
1.61233e-25,36214.9,218.38,8.79326e-20,-1.47017e-19,8.4e-17
1.62359e-25,36214.9,219.904,8.79326e-20,-1.47017e-19,8.4e-17
1.64606e-25,36214.9,222.948,8.79326e-20,-1.47017e-19,8.4e-17
1.66124e-25,36214.9,225.004,8.79326e-20,-1.47017e-19,8.4e-17
1.66567e-25,36214.9,225.604,8.79326e-20,-1.47017e-19,8.4e-17
1.6735e-25,36214.9,226.664,8.79326e-20,-1.47017e-19,8.4e-17
1.69378e-25,36214.9,229.411,8.79326e-20,-1.47017e-19,8.4e-17
1.70895e-25,36214.9,231.466,8.79326e-20,-1.47017e-19,8.4e-17
1.71251e-25,36214.9,231.948,8.79326e-20,-1.47017e-19,8.4e-17
1.74705e-25,36214.9,236.626,8.79326e-20,-1.47017e-19,8.4e-17
1.76478e-25,36214.9,239.028,8.79326e-20,-1.47017e-19,8.4e-17
1.78111e-25,36214.9,241.239,8.79326e-20,-1.47017e-19,8.4e-17
1.78984e-25,36214.9,242.422,8.79326e-20,-1.47017e-19,8.4e-17
1.79906e-25,36214.9,243.671,8.79326e-20,-1.47017e-19,8.4e-17
1.80532e-25,36214.9,244.519,8.79326e-20,-1.47017e-19,8.4e-17
1.82532e-25,36214.9,247.228,8.79326e-20,-1.47017e-19,8.4e-17
1.82523e-25,36214.9,247.215,8.79326e-20,-1.47017e-19,8.4e-17
1.84029e-25,36214.9,249.255,8.79326e-20,-1.47017e-19,8.4e-17
1.85687e-25,36214.9,251.5,8.79326e-20,-1.47017e-19,8.4e-17
1.87468e-25,36214.9,253.913,8.79326e-20,-1.47017e-19,8.4e-17
1.89415e-25,36214.9,256.549,8.79326e-20,-1.47017e-19,8.4e-17
1.91093e-25,36214.9,258.822,8.79326e-20,-1.47017e-19,8.4e-17
1.9199e-25,36214.9,260.037,8.79326e-20,-1.47017e-19,8.4e-17
1.94016e-25,36214.9,262.782,8.79326e-20,-1.47017e-19,8.4e-17
1.95855e-25,36214.9,265.273,8.79326e-20,-1.47017e-19,8.4e-17
1.98041e-25,36214.9,268.234,8.79326e-20,-1.47017e-19,8.4e-17
1.989e-25,36214.9,269.397,8.79326e-20,-1.47017e-19,8.4e-17
2.00154e-25,36214.9,271.096,8.79326e-20,-1.47017e-19,8.4e-17
2.02194e-25,36214.9,273.857,8.79326e-20,-1.47017e-19,8.4e-17
2.03309e-25,36214.9,275.369,8.79326e-20,-1.47017e-19,8.4e-17
2.04079e-25,36214.9,276.411,8.79326e-20,-1.47017e-19,8.4e-17
2.05532e-25,36214.9,278.38,8.79326e-20,-1.47017e-19,8.4e-17
2.06715e-25,36214.9,279.981,8.79326e-20,-1.47017e-19,8.4e-17
2.07485e-25,36214.9,281.024,8.79326e-20,-1.47017e-19,8.4e-17
2.07907e-25,36214.9,281.596,8.79326e-20,-1.47017e-19,8.4e-17
2.08431e-25,36214.9,282.305,8.79326e-20,-1.47017e-19,8.4e-17
2.10439e-25,36214.9,285.026,8.79326e-20,-1.47017e-19,8.4e-17
2.12271e-25,36214.9,287.507,8.79326e-20,-1.47017e-19,8.4e-17
2.13154e-25,36214.9,288.702,8.79326e-20,-1.47017e-19,8.4e-17
2.15699e-25,36214.9,292.149,8.79326e-20,-1.47017e-19,8.4e-17
2.16726e-25,36214.9,293.541,8.79326e-20,-1.47017e-19,8.4e-17
2.18778e-25,36214.9,296.32,8.79326e-20,-1.47017e-19,8.4e-17
2.20802e-25,36214.9,299.061,8.79326e-20,-1.47017e-19,8.4e-17
2.2236e-25,36214.9,301.172,8.79326e-20,-1.47017e-19,8.4e-17
2.23262e-25,36214.9,302.393,8.79326e-20,-1.47017e-19,8.4e-17
2.24415e-25,36214.9,303.955,8.79326e-20,-1.47017e-19,8.4e-17
2.2482e-25,36214.9,304.504,8.79326e-20,-1.47017e-19,8.4e-17
2.2686e-25,36214.9,307.266,8.79326e-20,-1.47017e-19,8.4e-17
2.28645e-25,36214.9,309.684,8.79326e-20,-1.47017e-19,8.4e-17
2.30081e-25,36214.9,311.63,8.79326e-20,-1.47017e-19,8.4e-17
2.30774e-25,36214.9,312.568,8.79326e-20,-1.47017e-19,8.4e-17
2.31792e-25,36214.9,313.946,8.79326e-20,-1.47017e-19,8.4e-17
2.33739e-25,36214.9,316.584,8.79326e-20,-1.47017e-19,8.4e-17
2.34139e-25,36214.9,317.126,8.79326e-20,-1.47017e-19,8.4e-17
2.36199e-25,36214.9,319.916,8.79326e-20,-1.47017e-19,8.4e-17
2.37617e-25,36214.9,321.836,8.79326e-20,-1.47017e-19,8.4e-17
2.39121e-25,36214.9,323.873,8.79326e-20,-1.47017e-19,8.4e-17
2.41067e-25,36214.9,326.509,8.79326e-20,-1.47017e-19,8.4e-17
2.41707e-25,36214.9,327.375,8.79326e-20,-1.47017e-19,8.4e-17
2.43176e-25,36214.9,329.366,8.79326e-20,-1.47017e-19,8.4e-17
2.44096e-25,36214.9,330.612,8.79326e-20,-1.47017e-19,8.4e-17
2.45133e-25,36214.9,332.016,8.79326e-20,-1.47017e-19,8.4e-17
2.46904e-25,36214.9,334.415,8.79326e-20,-1.47017e-19,8.4e-17
2.48289e-25,36214.9,336.291,8.79326e-20,-1.47017e-19,8.4e-17
2.49065e-25,36214.9,337.342,8.79326e-20,-1.47017e-19,8.4e-17
2.50002e-25,36214.9,338.611,8.79326e-20,-1.47017e-19,8.4e-17
2.50929e-25,36214.9,339.867,8.79326e-20,-1.47017e-19,8.4e-17
2.52765e-25,36214.9,342.353,8.79326e-20,-1.47017e-19,8.4e-17
2.55478e-25,36214.9,346.028,8.79326e-20,-1.47017e-19,8.4e-17
2.56684e-25,36214.9,347.661,8.79326e-20,-1.47017e-19,8.4e-17
2.58433e-25,36214.9,350.03,8.79326e-20,-1.47017e-19,8.4e-17
2.60685e-25,36214.9,353.081,8.79326e-20,-1.47017e-19,8.4e-17
2.62466e-25,36214.9,355.492,8.79326e-20,-1.47017e-19,8.4e-17
2.62982e-25,36214.9,356.191,8.79326e-20,-1.47017e-19,8.4e-17
2.64392e-25,36214.9,358.101,8.79326e-20,-1.47017e-19,8.4e-17
2.65025e-25,36214.9,358.959,8.79326e-20,-1.47017e-19,8.4e-17
2.6628e-25,36214.9,360.658,8.79326e-20,-1.47017e-19,8.4e-17
2.67172e-25,36214.9,361.866,8.79326e-20,-1.47017e-19,8.4e-17
2.69361e-25,36214.9,364.832,8.79326e-20,-1.47017e-19,8.4e-17
2.69843e-25,36214.9,365.485,8.79326e-20,-1.47017e-19,8.4e-17
2.71998e-25,36214.9,368.403,8.79326e-20,-1.47017e-19,8.4e-17
2.73171e-25,36214.9,369.992,8.79326e-20,-1.47017e-19,8.4e-17
2.73622e-25,36214.9,370.602,8.79326e-20,-1.47017e-19,8.4e-17
2.7519e-25,36214.9,372.726,8.79326e-20,-1.47017e-19,8.4e-17
2.75875e-25,36214.9,373.654,8.79326e-20,-1.47017e-19,8.4e-17
2.77257e-25,36214.9,375.526,8.79326e-20,-1.47017e-19,8.4e-17
2.79644e-25,36214.9,378.759,8.79326e-20,-1.47017e-19,8.4e-17
2.80576e-25,36214.9,380.022,8.79326e-20,-1.47017e-19,8.4e-17
2.82892e-25,36214.9,383.158,8.79326e-20,-1.47017e-19,8.4e-17
2.84528e-25,36214.9,385.374,8.79326e-20,-1.47017e-19,8.4e-17
2.86205e-25,36214.9,387.646,8.79326e-20,-1.47017e-19,8.4e-17
2.87599e-25,36214.9,389.533,8.79326e-20,-1.47017e-19,8.4e-17
2.88939e-25,36214.9,391.349,8.79326e-20,-1.47017e-19,8.4e-17
2.89539e-25,36214.9,392.162,8.79326e-20,-1.47017e-19,8.4e-17
2.91323e-25,36214.9,394.577,8.79326e-20,-1.47017e-19,8.4e-17
2.92403e-25,36214.9,396.04,8.79326e-20,-1.47017e-19,8.4e-17
2.9365e-25,36214.9,397.73,8.79326e-20,-1.47017e-19,8.4e-17
2.9474e-25,36214.9,399.205,8.79326e-20,-1.47017e-19,8.4e-17
2.96168e-25,36214.9,401.139,8.79326e-20,-1.47017e-19,8.4e-17
2.97396e-25,36214.9,402.803,8.79326e-20,-1.47017e-19,8.4e-17
2.98859e-25,36214.9,404.784,8.79326e-20,-1.47017e-19,8.4e-17
3.00273e-25,36214.9,406.699,8.79326e-20,-1.47017e-19,8.4e-17
3.00568e-25,36214.9,407.099,8.79326e-20,-1.47017e-19,8.4e-17
3.04006e-25,36214.9,411.756,8.79326e-20,-1.47017e-19,8.4e-17
3.06395e-25,36214.9,414.992,8.79326e-20,-1.47017e-19,8.4e-17
3.0793e-25,36214.9,417.07,8.79326e-20,-1.47017e-19,8.4e-17
3.08498e-25,36214.9,417.84,8.79326e-20,-1.47017e-19,8.4e-17
3.09084e-25,36214.9,418.634,8.79326e-20,-1.47017e-19,8.4e-17
3.10543e-25,36214.9,420.609,8.79326e-20,-1.47017e-19,8.4e-17
3.12691e-25,36214.9,423.518,8.79326e-20,-1.47017e-19,8.4e-17
3.13493e-25,36214.9,424.605,8.79326e-20,-1.47017e-19,8.4e-17
3.149e-25,36214.9,426.511,8.79326e-20,-1.47017e-19,8.4e-17
3.1698e-25,36214.9,429.328,8.79326e-20,-1.47017e-19,8.4e-17
3.18117e-25,36214.9,430.868,8.79326e-20,-1.47017e-19,8.4e-17
3.18764e-25,36214.9,431.744,8.79326e-20,-1.47017e-19,8.4e-17
3.19427e-25,36214.9,432.642,8.79326e-20,-1.47017e-19,8.4e-17
3.19687e-25,36214.9,432.995,8.79326e-20,-1.47017e-19,8.4e-17
3.20041e-25,36214.9,433.474,8.79326e-20,-1.47017e-19,8.4e-17
3.21446e-25,36214.9,435.377,8.79326e-20,-1.47017e-19,8.4e-17
3.23755e-25,36214.9,438.504,8.79326e-20,-1.47017e-19,8.4e-17
3.26873e-25,36214.9,442.727,8.79326e-20,-1.47017e-19,8.4e-17
3.28109e-25,36214.9,444.401,8.79326e-20,-1.47017e-19,8.4e-17
3.28773e-25,36214.9,445.301,8.79326e-20,-1.47017e-19,8.4e-17
3.30598e-25,36214.9,447.773,8.79326e-20,-1.47017e-19,8.4e-17
