[0,0]
[0,0]
[0,0]
[4.68269e-27,1.54444e-28]
[5.38948e-28,3.10945e-27]
[4.03567e-27,5.49387e-27]
[2.42105e-27,8.17022e-27]
[4.17849e-27,8.89353e-27]
[2.49114e-27,-1.99807e-27]
[-8.74169e-28,-6.01343e-27]
[1.12023e-27,-1.04779e-26]
[6.25587e-28,-6.94643e-27]
[3.95503e-27,-8.0325e-27]
[1.37402e-27,-1.65726e-26]
[7.98052e-27,-1.47028e-26]
[1.40081e-26,-1.59272e-26]
[9.72116e-27,-1.99911e-26]
[6.70758e-27,-1.84685e-26]
[5.57923e-27,-1.78873e-26]
[3.82737e-27,-1.86725e-26]
[7.21126e-27,-1.92158e-26]
[7.18773e-27,-1.7501e-26]
[9.7539e-27,-2.11208e-26]
[9.78595e-27,-2.10156e-26]
[1.29166e-26,-2.03594e-26]
[1.41979e-26,-2.46644e-26]
[1.44922e-26,-2.45541e-26]
[1.76009e-26,-2.97308e-26]
[1.9968e-26,-2.65848e-26]
[1.91828e-26,-3.04039e-26]
[2.10556e-26,-3.03177e-26]
[1.90309e-26,-2.95137e-26]
[1.58873e-26,-2.9206e-26]
[1.20084e-26,-3.01047e-26]
[4.13966e-27,-3.49421e-26]
[4.76204e-27,-3.4113e-26]
[4.86324e-27,-3.33218e-26]
[1.08929e-27,-2.93033e-26]
[-1.00437e-26,-2.5344e-26]
[-6.07412e-27,-3.13342e-26]
[-4.02706e-27,-3.26337e-26]
[3.12686e-27,-2.78115e-26]
[6.80453e-27,-2.61145e-26]
[6.7271e-27,-2.35642e-26]
[8.0803e-27,-1.87246e-26]
[1.12261e-26,-1.68207e-26]
[1.22707e-26,-1.34994e-26]
[1.16764e-26,-1.64303e-26]
[9.47952e-27,-1.37504e-26]
[9.90819e-27,-1.39618e-26]
[9.58207e-27,-1.46682e-26]
[3.56716e-27,-1.62454e-26]
[6.25678e-27,-1.1424e-26]
[4.59922e-27,-8.56588e-27]
[5.93849e-27,-7.4997e-27]
[7.27559e-27,-3.4297e-27]
[1.23948e-26,-2.32462e-27]
[1.22387e-26,-4.0306e-27]
[1.89735e-26,-2.86153e-27]
[2.4422e-26,-4.25962e-28]
[2.1037e-26,-1.99772e-27]
[2.18839e-26,-5.12967e-28]
[2.13636e-26,-3.64297e-27]
[1.59319e-26,-4.11097e-27]
[1.59414e-26,-4.86704e-27]
[1.56125e-26,-3.2506e-27]
[1.57079e-26,-1.86151e-27]
[1.57079e-26,-1.86151e-27]
[2.02485e-26,-7.74977e-27]
[1.5013e-26,-7.75962e-27]
[1.46494e-26,-3.96402e-27]
[1.5036e-26,-7.46315e-27]
[1.57051e-26,-9.76067e-27]
