pressure,t_equipartition,t_ideal,total_momentum_x,total_momentum_y,total_ke
1.09107e-25,36214.9,147.779,-4.14605e-20,4.83355e-20,8.4e-17
1.09467e-25,36214.9,148.265,-4.14605e-20,4.83355e-20,8.4e-17
1.09888e-25,36214.9,148.836,-4.14605e-20,4.83355e-20,8.4e-17
1.10253e-25,36214.9,149.33,-4.14605e-20,4.83355e-20,8.4e-17
1.10677e-25,36214.9,149.905,-4.14605e-20,4.83355e-20,8.4e-17
1.11098e-25,36214.9,150.475,-4.14605e-20,4.83355e-20,8.4e-17
1.11483e-25,36214.9,150.997,-4.14605e-20,4.83355e-20,8.4e-17
1.11912e-25,36214.9,151.577,-4.14605e-20,4.83355e-20,8.4e-17
1.12354e-25,36214.9,152.175,-4.14605e-20,4.83355e-20,8.4e-17
1.12737e-25,36214.9,152.695,-4.14605e-20,4.83355e-20,8.4e-17
1.13146e-25,36214.9,153.248,-4.14605e-20,4.83355e-20,8.4e-17
1.13535e-25,36214.9,153.776,-4.14605e-20,4.83355e-20,8.4e-17
1.14165e-25,36214.9,154.629,-4.14605e-20,4.83355e-20,8.4e-17
1.14895e-25,36214.9,155.617,-4.14605e-20,4.83355e-20,8.4e-17
1.15322e-25,36214.9,156.196,-4.14605e-20,4.83355e-20,8.4e-17
1.16051e-25,36214.9,157.183,-4.14605e-20,4.83355e-20,8.4e-17
1.16658e-25,36214.9,158.006,-4.14605e-20,4.83355e-20,8.4e-17
1.16656e-25,36214.9,158.003,-4.14605e-20,4.83355e-20,8.4e-17
1.17217e-25,36214.9,158.762,-4.14605e-20,4.83355e-20,8.4e-17
1.18344e-25,36214.9,160.289,-4.14605e-20,4.83355e-20,8.4e-17
1.18555e-25,36214.9,160.574,-4.14605e-20,4.83355e-20,8.4e-17
1.19269e-25,36214.9,161.542,-4.14605e-20,4.83355e-20,8.4e-17
1.20109e-25,36214.9,162.68,-4.14605e-20,4.83355e-20,8.4e-17
1.20564e-25,36214.9,163.296,-4.14605e-20,4.83355e-20,8.4e-17
1.20779e-25,36214.9,163.587,-4.14605e-20,4.83355e-20,8.4e-17
1.20993e-25,36214.9,163.877,-4.14605e-20,4.83355e-20,8.4e-17
1.21493e-25,36214.9,164.554,-4.14605e-20,4.83355e-20,8.4e-17
1.22196e-25,36214.9,165.506,-4.14605e-20,4.83355e-20,8.4e-17
1.22899e-25,36214.9,166.459,-4.14605e-20,4.83355e-20,8.4e-17
1.23144e-25,36214.9,166.791,-4.14605e-20,4.83355e-20,8.4e-17
1.23734e-25,36214.9,167.59,-4.14605e-20,4.83355e-20,8.4e-17
1.244e-25,36214.9,168.491,-4.14605e-20,4.83355e-20,8.4e-17
1.25089e-25,36214.9,169.424,-4.14605e-20,4.83355e-20,8.4e-17
1.25444e-25,36214.9,169.906,-4.14605e-20,4.83355e-20,8.4e-17
1.26035e-25,36214.9,170.706,-4.14605e-20,4.83355e-20,8.4e-17
1.26736e-25,36214.9,171.656,-4.14605e-20,4.83355e-20,8.4e-17
1.26966e-25,36214.9,171.966,-4.14605e-20,4.83355e-20,8.4e-17
1.27542e-25,36214.9,172.747,-4.14605e-20,4.83355e-20,8.4e-17
1.27983e-25,36214.9,173.345,-4.14605e-20,4.83355e-20,8.4e-17
1.28526e-25,36214.9,174.079,-4.14605e-20,4.83355e-20,8.4e-17
1.28936e-25,36214.9,174.635,-4.14605e-20,4.83355e-20,8.4e-17
1.29601e-25,36214.9,175.536,-4.14605e-20,4.83355e-20,8.4e-17
1.29977e-25,36214.9,176.045,-4.14605e-20,4.83355e-20,8.4e-17
1.30293e-25,36214.9,176.473,-4.14605e-20,4.83355e-20,8.4e-17
1.30766e-25,36214.9,177.114,-4.14605e-20,4.83355e-20,8.4e-17
1.31283e-25,36214.9,177.813,-4.14605e-20,4.83355e-20,8.4e-17
1.32135e-25,36214.9,178.968,-4.14605e-20,4.83355e-20,8.4e-17
1.33021e-25,36214.9,180.168,-4.14605e-20,4.83355e-20,8.4e-17
1.33343e-25,36214.9,180.604,-4.14605e-20,4.83355e-20,8.4e-17
1.33459e-25,36214.9,180.761,-4.14605e-20,4.83355e-20,8.4e-17
1.33809e-25,36214.9,181.235,-4.14605e-20,4.83355e-20,8.4e-17
1.34525e-25,36214.9,182.206,-4.14605e-20,4.83355e-20,8.4e-17
1.35422e-25,36214.9,183.42,-4.14605e-20,4.83355e-20,8.4e-17
1.35703e-25,36214.9,183.801,-4.14605e-20,4.83355e-20,8.4e-17
1.36301e-25,36214.9,184.61,-4.14605e-20,4.83355e-20,8.4e-17
1.36651e-25,36214.9,185.085,-4.14605e-20,4.83355e-20,8.4e-17
1.3703e-25,36214.9,185.598,-4.14605e-20,4.83355e-20,8.4e-17
1.37543e-25,36214.9,186.292,-4.14605e-20,4.83355e-20,8.4e-17
1.37709e-25,36214.9,186.518,-4.14605e-20,4.83355e-20,8.4e-17
1.38386e-25,36214.9,187.435,-4.14605e-20,4.83355e-20,8.4e-17
1.38907e-25,36214.9,188.141,-4.14605e-20,4.83355e-20,8.4e-17
1.40064e-25,36214.9,189.707,-4.14605e-20,4.83355e-20,8.4e-17
1.40544e-25,36214.9,190.357,-4.14605e-20,4.83355e-20,8.4e-17
1.41007e-25,36214.9,190.985,-4.14605e-20,4.83355e-20,8.4e-17
1.41272e-25,36214.9,191.343,-4.14605e-20,4.83355e-20,8.4e-17
1.42042e-25,36214.9,192.386,-4.14605e-20,4.83355e-20,8.4e-17
1.42873e-25,36214.9,193.512,-4.14605e-20,4.83355e-20,8.4e-17
1.43364e-25,36214.9,194.177,-4.14605e-20,4.83355e-20,8.4e-17
1.44007e-25,36214.9,195.048,-4.14605e-20,4.83355e-20,8.4e-17
1.44661e-25,36214.9,195.934,-4.14605e-20,4.83355e-20,8.4e-17
1.45408e-25,36214.9,196.945,-4.14605e-20,4.83355e-20,8.4e-17
1.45796e-25,36214.9,197.47,-4.14605e-20,4.83355e-20,8.4e-17
1.45984e-25,36214.9,197.726,-4.14605e-20,4.83355e-20,8.4e-17
1.46807e-25,36214.9,198.84,-4.14605e-20,4.83355e-20,8.4e-17
1.47594e-25,36214.9,199.906,-4.14605e-20,4.83355e-20,8.4e-17
1.47978e-25,36214.9,200.426,-4.14605e-20,4.83355e-20,8.4e-17
1.47975e-25,36214.9,200.423,-4.14605e-20,4.83355e-20,8.4e-17
1.4811e-25,36214.9,200.605,-4.14605e-20,4.83355e-20,8.4e-17
1.48262e-25,36214.9,200.811,-4.14605e-20,4.83355e-20,8.4e-17
1.49172e-25,36214.9,202.043,-4.14605e-20,4.83355e-20,8.4e-17
1.49378e-25,36214.9,202.323,-4.14605e-20,4.83355e-20,8.4e-17
1.49593e-25,36214.9,202.613,-4.14605e-20,4.83355e-20,8.4e-17
1.50388e-25,36214.9,203.691,-4.14605e-20,4.83355e-20,8.4e-17
1.51168e-25,36214.9,204.747,-4.14605e-20,4.83355e-20,8.4e-17
1.51656e-25,36214.9,205.408,-4.14605e-20,4.83355e-20,8.4e-17
1.51953e-25,36214.9,205.809,-4.14605e-20,4.83355e-20,8.4e-17
1.5255e-25,36214.9,206.618,-4.14605e-20,4.83355e-20,8.4e-17
1.52985e-25,36214.9,207.208,-4.14605e-20,4.83355e-20,8.4e-17
1.53762e-25,36214.9,208.26,-4.14605e-20,4.83355e-20,8.4e-17
1.5423e-25,36214.9,208.894,-4.14605e-20,4.83355e-20,8.4e-17
1.55298e-25,36214.9,210.34,-4.14605e-20,4.83355e-20,8.4e-17
1.55809e-25,36214.9,211.032,-4.14605e-20,4.83355e-20,8.4e-17
1.55946e-25,36214.9,211.219,-4.14605e-20,4.83355e-20,8.4e-17
1.56593e-25,36214.9,212.095,-4.14605e-20,4.83355e-20,8.4e-17
1.57157e-25,36214.9,212.858,-4.14605e-20,4.83355e-20,8.4e-17
1.57792e-25,36214.9,213.718,-4.14605e-20,4.83355e-20,8.4e-17
1.58167e-25,36214.9,214.227,-4.14605e-20,4.83355e-20,8.4e-17
1.58432e-25,36214.9,214.586,-4.14605e-20,4.83355e-20,8.4e-17
1.5911e-25,36214.9,215.504,-4.14605e-20,4.83355e-20,8.4e-17
1.59973e-25,36214.9,216.673,-4.14605e-20,4.83355e-20,8.4e-17
1.60442e-25,36214.9,217.308,-4.14605e-20,4.83355e-20,8.4e-17
1.60783e-25,36214.9,217.77,-4.14605e-20,4.83355e-20,8.4e-17
1.61285e-25,36214.9,218.449,-4.14605e-20,4.83355e-20,8.4e-17
1.61605e-25,36214.9,218.883,-4.14605e-20,4.83355e-20,8.4e-17
1.62526e-25,36214.9,220.13,-4.14605e-20,4.83355e-20,8.4e-17
1.63275e-25,36214.9,221.145,-4.14605e-20,4.83355e-20,8.4e-17
1.63613e-25,36214.9,221.603,-4.14605e-20,4.83355e-20,8.4e-17
1.63702e-25,36214.9,221.723,-4.14605e-20,4.83355e-20,8.4e-17
1.64216e-25,36214.9,222.419,-4.14605e-20,4.83355e-20,8.4e-17
1.6519e-25,36214.9,223.738,-4.14605e-20,4.83355e-20,8.4e-17
1.65678e-25,36214.9,224.399,-4.14605e-20,4.83355e-20,8.4e-17
1.66123e-25,36214.9,225.003,-4.14605e-20,4.83355e-20,8.4e-17
1.66484e-25,36214.9,225.491,-4.14605e-20,4.83355e-20,8.4e-17
1.6701e-25,36214.9,226.204,-4.14605e-20,4.83355e-20,8.4e-17
1.67326e-25,36214.9,226.632,-4.14605e-20,4.83355e-20,8.4e-17
1.67778e-25,36214.9,227.244,-4.14605e-20,4.83355e-20,8.4e-17
1.68495e-25,36214.9,228.216,-4.14605e-20,4.83355e-20,8.4e-17
1.69241e-25,36214.9,229.226,-4.14605e-20,4.83355e-20,8.4e-17
1.7001e-25,36214.9,230.267,-4.14605e-20,4.83355e-20,8.4e-17
1.70636e-25,36214.9,231.114,-4.14605e-20,4.83355e-20,8.4e-17
1.70966e-25,36214.9,231.561,-4.14605e-20,4.83355e-20,8.4e-17
1.7138e-25,36214.9,232.123,-4.14605e-20,4.83355e-20,8.4e-17
1.7212e-25,36214.9,233.125,-4.14605e-20,4.83355e-20,8.4e-17
1.72451e-25,36214.9,233.574,-4.14605e-20,4.83355e-20,8.4e-17
1.73061e-25,36214.9,234.4,-4.14605e-20,4.83355e-20,8.4e-17
1.73227e-25,36214.9,234.624,-4.14605e-20,4.83355e-20,8.4e-17
1.73869e-25,36214.9,235.494,-4.14605e-20,4.83355e-20,8.4e-17
1.74244e-25,36214.9,236.002,-4.14605e-20,4.83355e-20,8.4e-17
1.74476e-25,36214.9,236.316,-4.14605e-20,4.83355e-20,8.4e-17
1.74781e-25,36214.9,236.729,-4.14605e-20,4.83355e-20,8.4e-17
