[0,0]
[0,0]
[0,0]
[-4.6349e-27,1.1208e-27]
[-6.44526e-27,-4.68863e-28]
[-7.45148e-27,-4.24437e-27]
[-6.85345e-27,-1.23036e-27]
[-3.59784e-27,3.01545e-27]
[-3.37412e-27,1.79762e-28]
[1.92171e-27,2.14132e-27]
[3.24229e-27,3.38994e-27]
[5.42648e-27,-2.81137e-27]
[8.54348e-27,1.93172e-28]
[1.02959e-26,-6.96952e-28]
[1.06354e-26,6.10344e-27]
[9.53791e-27,7.42595e-27]
[8.07321e-27,7.13788e-27]
[7.98659e-27,5.73058e-27]
[7.73101e-27,3.38225e-27]
[7.32193e-27,6.40917e-27]
[2.05253e-27,8.97519e-27]
[2.85163e-28,1.08898e-26]
[-2.73463e-27,1.01798e-26]
[-5.54506e-27,9.75645e-27]
[-1.25694e-27,1.52872e-26]
[-4.24865e-27,1.03616e-26]
[-7.57247e-28,1.17614e-26]
[1.84387e-27,7.87654e-27]
[1.83564e-27,1.05848e-26]
[5.42088e-27,7.01352e-27]
[4.02371e-27,1.27862e-26]
[6.84176e-27,9.19408e-27]
[8.25432e-27,1.08678e-26]
[4.97945e-27,8.43532e-27]
[-1.29279e-27,2.32734e-27]
[-6.10836e-27,6.97159e-29]
[-1.13151e-27,2.66188e-27]
[-4.63805e-27,1.02212e-26]
[-1.07756e-26,1.97398e-27]
[-1.54475e-26,2.4056e-28]
[-1.74298e-26,4.19419e-27]
[-1.53691e-26,3.77448e-27]
[-1.21828e-26,2.39397e-27]
[-1.20132e-26,6.78064e-27]
[-1.38319e-26,2.61998e-27]
[-1.68553e-26,7.22296e-27]
[-1.44129e-26,1.10212e-26]
[-1.27054e-26,1.19422e-26]
[-1.2276e-26,8.67052e-27]
[-1.31207e-26,1.01768e-26]
[-1.833e-26,9.38172e-27]
[-1.64999e-26,4.79047e-27]
[-1.69315e-26,7.26229e-27]
[-2.28193e-26,8.83531e-27]
[-2.2164e-26,8.91836e-27]
[-1.49518e-26,7.17592e-27]
[-1.61532e-26,6.28319e-27]
[-1.41185e-26,7.15257e-27]
[-1.09346e-26,7.89024e-27]
[-5.61373e-27,1.24508e-26]
[-1.04721e-26,6.65078e-27]
[-6.92535e-27,6.01481e-27]
[-9.8945e-27,4.04125e-27]
[-9.26642e-27,4.29016e-27]
[-8.27655e-27,4.6218e-27]
[-9.2302e-27,4.13591e-27]
[-7.49083e-27,2.25619e-27]
[-7.58419e-27,5.36758e-27]
[-3.16377e-27,3.9511e-27]
[6.00668e-27,-4.28307e-27]
[7.57159e-27,-3.84063e-27]
[1.06451e-26,8.1546e-28]
[5.62492e-27,-2.67204e-27]
[9.59449e-27,2.87817e-27]
